Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2017-07-02,31.8,2017-09-24,32.02,2017-06-11,Buy,12 Weeks,0.69%,Rise by 0.69%,-34.0%,Normal Case,
2017-08-13,31.48,2017-10-15,31.41,2017-07-30,Buy,9 Weeks,-0.22%,Rise by 1.37%,-34.22%,Normal Case,
2017-10-01,32.0,2017-12-10,30.22,2017-09-24,Buy,10 Weeks,-5.56%,Rise by -0.28%,-39.78%,Normal Case,
2017-11-19,29.1,2018-01-21,30.69,2017-11-12,Buy,9 Weeks,5.46%,Rise by 11.27%,-34.32%,Normal Case,
2017-12-31,31.58,2018-08-19,30.12,2017-12-24,Buy,33 Weeks,-4.62%,Rise by -10.51%,-38.94%,Normal Case,
2018-07-01,27.63,2018-09-16,30.75,2018-06-24,Buy,11 Weeks,11.29%,Rise by 12.05%,-27.65%,Normal Case,
2018-11-04,29.82,2019-03-17,33.93,2018-10-28,Buy,19 Weeks,13.78%,Rise by 16.7%,-13.87%,Normal Case,
2018-11-11,31.3,2019-03-17,33.93,2018-10-21,Buy,18 Weeks,8.4%,Rise by 11.18%,-5.46%,Normal Case,
2018-11-18,31.4,2019-03-17,33.93,2018-09-09,Buy,17 Weeks,8.06%,Rise by 10.83%,2.59%,Local Extrema Case,
2018-11-18,31.4,2019-03-17,33.93,2018-11-11,Buy,17 Weeks,8.06%,Rise by 10.83%,10.65%,Normal Case,
2018-11-25,31.05,2019-03-17,33.93,2018-11-18,Buy,16 Weeks,9.28%,Rise by 12.08%,19.93%,Normal Case,
2018-12-09,31.5,2019-03-17,33.93,2018-12-02,Buy,14 Weeks,7.71%,Rise by 10.48%,27.64%,Normal Case,
2018-12-16,31.09,2019-03-17,33.93,2018-11-25,Buy,13 Weeks,9.13%,Rise by 11.93%,36.77%,Normal Case,
2019-03-31,34.39,2019-07-07,35.02,2019-03-24,Buy,14 Weeks,1.83%,Rise by 3.52%,38.61%,Normal Case,
2019-05-26,34.0,2019-11-17,37.53,2019-05-12,Buy,25 Weeks,10.38%,Rise by 29.5%,48.99%,Normal Case,
2019-06-02,32.88,2019-11-17,37.53,2019-05-19,Buy,24 Weeks,14.14%,Rise by 33.91%,63.13%,Normal Case,
2019-08-04,34.05,2019-11-17,37.53,2019-07-28,Buy,15 Weeks,10.22%,Rise by 29.31%,73.35%,Normal Case,
2019-08-11,34.91,2019-11-17,37.53,2019-08-04,Buy,14 Weeks,7.51%,Rise by 26.12%,80.86%,Normal Case,
2019-09-29,36.46,2019-12-15,38.16,2019-09-22,Buy,11 Weeks,4.66%,Rise by 20.76%,85.52%,Normal Case,
2019-10-13,36.33,2019-12-15,38.16,2019-09-29,Buy,9 Weeks,5.04%,Rise by 21.19%,90.56%,Normal Case,
2019-12-08,38.57,2020-02-16,43.39,2019-11-24,Buy,10 Weeks,12.5%,Rise by 14.16%,103.05%,Normal Case,
2020-01-05,40.65,2020-03-08,42.03,2019-12-29,Buy,9 Weeks,3.39%,Rise by 8.31%,106.45%,Normal Case,
2020-02-09,43.32,2020-05-17,45.61,2020-01-26,Buy,14 Weeks,5.29%,Rise by -10.04%,111.73%,Normal Case,
2020-03-01,39.89,2020-05-17,45.61,2019-09-15,Buy,11 Weeks,14.34%,Rise by 14.34%,126.07%,Local Extrema Case,
2020-03-22,36.09,2020-08-09,43.01,2020-03-15,Buy,20 Weeks,19.17%,Rise by 26.38%,145.25%,Normal Case,
2020-04-26,45.06,2020-08-09,43.01,2020-02-02,Buy,15 Weeks,-4.55%,Rise by 0.93%,140.7%,Local Extrema Case,
2020-05-10,44.04,2020-08-09,43.01,2020-05-03,Buy,13 Weeks,-2.34%,Rise by 3.27%,138.36%,Normal Case,
2020-05-17,45.61,2020-08-09,43.01,2020-05-10,Buy,12 Weeks,-5.7%,Rise by -0.29%,132.66%,Normal Case,
2020-06-21,44.95,2020-10-04,43.23,2020-06-14,Buy,15 Weeks,-3.83%,Rise by 4.2%,128.83%,Normal Case,
2020-06-28,43.9,2020-10-04,43.23,2020-06-07,Buy,14 Weeks,-1.53%,Rise by 6.7%,127.31%,Normal Case,
2020-09-13,45.24,2021-02-14,43.73,2020-09-06,Buy,22 Weeks,-3.34%,Rise by -11.6%,123.97%,Normal Case,
2020-09-20,46.84,2021-02-14,43.73,2020-09-13,Buy,21 Weeks,-6.64%,Rise by -11.02%,117.33%,Normal Case,
2021-05-09,42.13,2021-08-01,48.26,2021-05-02,Buy,12 Weeks,14.55%,Rise by 19.39%,131.88%,Normal Case,
2021-05-16,42.13,2021-08-01,48.26,2021-05-09,Buy,11 Weeks,14.55%,Rise by 19.39%,146.43%,Normal Case,
2021-06-06,44.4,2021-09-05,49.75,2021-05-30,Buy,13 Weeks,12.05%,Rise by 13.29%,158.48%,Normal Case,
2021-06-20,47.08,2021-09-05,49.75,2021-06-13,Buy,11 Weeks,5.67%,Rise by 6.84%,164.15%,Normal Case,
2021-08-22,50.3,2021-11-21,49.75,2021-08-15,Buy,13 Weeks,-1.09%,Rise by -0.2%,163.06%,Normal Case,
2021-09-12,46.69,2021-11-21,49.75,2016-01-10,Buy,10 Weeks,6.55%,Rise by 7.52%,169.61%,Tangent Case,
2021-10-10,49.89,2022-01-16,50.3,2021-10-03,Buy,14 Weeks,0.82%,Rise by 3.79%,170.43%,Normal Case,
2021-12-05,49.35,2022-05-01,46.18,2021-11-28,Buy,21 Weeks,-6.42%,Rise by 8.29%,164.01%,Normal Case,
2021-12-26,51.17,2022-05-01,46.18,2021-12-19,Buy,18 Weeks,-9.75%,Rise by -10.03%,154.26%,Normal Case,
2022-03-20,49.15,2022-08-14,42.0,2022-03-06,Buy,21 Weeks,-14.55%,Rise by -10.6%,139.71%,Normal Case,
2022-04-10,53.44,2022-08-14,42.0,2022-04-03,Buy,18 Weeks,-21.41%,Rise by -19.42%,118.3%,Normal Case,
2022-04-17,51.63,2022-08-14,42.0,2022-04-10,Buy,17 Weeks,-18.65%,Rise by -19.52%,99.65%,Normal Case,
2022-05-22,41.11,2022-08-14,42.0,2022-05-15,Buy,12 Weeks,2.16%,Rise by 3.02%,101.82%,Normal Case,
2022-06-26,41.64,2022-10-02,40.62,2016-01-24,Buy,14 Weeks,-2.45%,Rise by 1.71%,99.37%,Tangent Case,
2022-07-03,42.01,2022-10-02,40.62,2022-06-12,Buy,13 Weeks,-3.31%,Rise by 0.81%,96.06%,Normal Case,
2022-09-11,42.2,2022-11-27,41.06,2022-09-04,Buy,11 Weeks,-2.7%,Rise by 2.49%,93.36%,Normal Case,
2022-09-18,42.35,2022-11-27,41.06,2022-09-11,Buy,10 Weeks,-3.05%,Rise by 2.13%,90.31%,Normal Case,
2022-10-09,40.62,2023-06-25,38.43,2022-09-25,Buy,37 Weeks,-5.39%,Rise by -10.14%,84.92%,Normal Case,
2022-10-16,40.48,2023-06-25,38.43,2022-10-02,Buy,36 Weeks,-5.06%,Rise by -11.68%,79.85%,Normal Case,
2022-12-11,40.51,2023-06-25,38.43,2022-11-27,Buy,28 Weeks,-5.13%,Rise by -11.75%,74.72%,Normal Case,
2022-12-18,40.34,2023-06-25,38.43,2022-12-11,Buy,27 Weeks,-4.73%,Rise by -11.38%,69.98%,Normal Case,
2023-04-30,39.22,2023-12-31,36.23,2023-04-23,Buy,35 Weeks,-7.62%,Rise by -12.62%,62.36%,Normal Case,
2023-05-07,39.79,2023-12-31,36.23,2023-04-30,Buy,34 Weeks,-8.95%,Rise by -13.87%,53.41%,Normal Case,
2023-05-28,40.26,2023-12-31,36.23,2023-05-21,Buy,31 Weeks,-10.01%,Rise by -10.66%,43.4%,Normal Case,
2023-10-15,35.4,2023-12-31,36.23,2023-09-24,Buy,11 Weeks,2.34%,Rise by 4.6%,45.75%,Normal Case,
2024-01-07,37.03,2024-07-14,35.69,2023-12-24,Buy,27 Weeks,-3.62%,Rise by -10.99%,42.13%,Normal Case,
2024-01-14,36.97,2024-07-14,35.69,2023-12-31,Buy,26 Weeks,-3.46%,Rise by -10.52%,38.67%,Normal Case,
2024-03-10,33.9,2024-07-14,35.69,2024-03-03,Buy,18 Weeks,5.28%,Rise by -10.77%,43.95%,Normal Case,
2024-06-02,32.01,2024-08-18,40.56,2024-05-19,Buy,11 Weeks,26.71%,Rise by 32.24%,70.66%,Normal Case,
2024-06-09,33.55,2024-08-18,40.56,2024-05-26,Buy,10 Weeks,20.89%,Rise by 26.17%,91.55%,Normal Case,
2024-07-21,39.27,2024-11-10,37.61,2024-07-14,Buy,16 Weeks,-4.23%,Rise by 3.31%,87.33%,Normal Case,
2024-07-28,40.76,2024-11-10,37.61,2024-07-21,Buy,15 Weeks,-7.73%,Rise by -0.47%,79.6%,Normal Case,
2024-08-04,40.71,2024-11-10,37.61,2024-07-28,Buy,14 Weeks,-7.61%,Rise by -0.34%,71.98%,Normal Case,
2024-08-11,40.18,2024-11-10,37.61,2024-05-05,Buy,13 Weeks,-6.4%,Rise by 0.97%,65.59%,Local Extrema Case,
2024-10-27,40.57,2025-04-06,37.65,2024-10-20,Buy,23 Weeks,-7.2%,Rise by -12.77%,58.39%,Normal Case,
2025-01-05,35.18,2025-04-06,37.65,2024-12-29,Buy,13 Weeks,7.02%,Rise by 24.76%,65.41%,Normal Case,
2025-01-12,36.46,2025-04-06,37.65,2025-01-05,Buy,12 Weeks,3.26%,Rise by 20.38%,68.67%,Normal Case,
2025-01-19,36.35,2025-04-06,37.65,2025-01-12,Buy,11 Weeks,3.58%,Rise by 20.74%,72.25%,Normal Case,
2025-02-02,39.25,2025-04-06,37.65,2016-02-21,Buy,9 Weeks,-4.08%,Rise by 5.27%,68.17%,Tangent Case,
2025-02-02,39.25,2025-04-06,37.65,2025-01-26,Buy,9 Weeks,-4.08%,Rise by 5.27%,64.1%,Normal Case,
2025-02-09,39.77,2025-06-29,40.91,2025-02-02,Buy,20 Weeks,2.87%,Rise by 3.9%,66.96%,Normal Case,
2025-03-02,41.74,2025-06-29,40.91,2025-02-23,Buy,17 Weeks,-1.99%,Rise by -1.01%,64.97%,Normal Case,
2025-03-09,43.89,2025-06-29,40.91,2024-12-22,Buy,16 Weeks,-6.79%,Rise by -12.58%,58.19%,Local Extrema Case,
2025-03-09,43.89,2025-06-29,40.91,2025-03-02,Buy,16 Weeks,-6.79%,Rise by -12.58%,51.4%,Normal Case,
2025-03-23,43.7,2025-06-29,40.91,2025-03-09,Buy,14 Weeks,-6.38%,Rise by -12.2%,45.01%,Normal Case,
2025-04-27,39.52,2025-06-29,40.91,2025-04-20,Buy,9 Weeks,3.52%,Rise by 4.55%,48.53%,Normal Case,
2025-05-25,39.67,2025-08-10,38.23,2025-05-18,Buy,11 Weeks,-3.63%,Rise by 1.87%,44.9%,Normal Case,
2025-06-29,40.91,2025-09-21,41.79,2025-06-22,Buy,12 Weeks,2.15%,Rise by -1.22%,47.05%,Normal Case,
2025-08-24,40.87,2025-10-26,42.27,2025-08-17,Buy,9 Weeks,3.43%,Rise by -1.13%,50.47%,Normal Case,
2025-09-07,43.0,2025-09-07,43.0,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,50.47%,Normal Case,
2025-10-12,45.66,2025-10-12,45.66,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,50.47%,Normal Case,
