Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2022-01-14,3968.15,2022-05-25,3167.65,93 days,2021-09-15/3954.55,-20.17%,-20.17%,Rise by -10.19%,-20.17%
Buy,2023-02-03,3482.3,2023-02-03,3482.3,0 days,2022-12-01/3475.6499,0.00%,0.00%,Rise by 0%,-20.17%
