Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Buy,2020-03-12 - 2020-03-19,5 days,2020-03-24,52.26,2020-03-25,57.25,1 days,9.5%,Rise by 10.7%,9.5%,
Buy,2020-05-08 - 2020-05-14,4 days,2020-05-19,51.08,2020-05-26,55.84,5 days,9.3%,Rise by 19.34%,18.9%,
Sell,2020-06-05 - 2020-06-08,1 days,2020-06-11,57.36,2020-06-12,58.51,1 days,-2.0%,Fall by 5.63%,16.9%,
Buy,2020-06-24 - 2020-06-26,2 days,2020-06-30,56.18,2020-11-09,59.78,94 days,6.4%,Rise by 4.57%,23.3%,
Sell,2020-10-09 - 2020-10-23,10 days,2020-10-28,54.28,2020-11-02,55.59,3 days,-2.4%,Fall by -24.76%,20.9%,
Sell,2020-12-04 - 2020-12-14,6 days,2020-12-17,68.11,2020-12-22,67.99,3 days,0.2%,Fall by -0.13%,21.0%,
Sell,2021-01-18 - 2021-01-19,1 days,2021-01-22,69.4,2021-02-01,68.67,6 days,1.1%,Fall by -10.61%,22.1%,
Sell,2021-03-09 - 2021-03-12,3 days,2021-03-22,78.56,2021-03-24,78.15,2 days,0.5%,Fall by 2.29%,22.6%,
Sell,2021-05-28 - 2021-06-03,4 days,2021-06-08,81.17,2021-06-10,80.83,2 days,0.4%,Fall by 5.42%,23.0%,
Buy,2021-07-08 - 2021-07-20,8 days,2021-07-23,77.92,2021-12-02,84.65,94 days,8.6%,Rise by 4.09%,31.7%,
Sell,2021-08-10 - 2021-08-12,2 days,2021-08-17,80.55,2021-08-20,79.93,3 days,0.8%,Fall by 4.75%,32.4%,
Buy,2021-09-01 - 2021-09-08,5 days,2021-09-10,78.05,2021-10-25,82.36,31 days,5.5%,Rise by 6.34%,38.0%,
Buy,2021-09-10 - 2021-09-14,2 days,2021-09-16,78.51,2021-10-26,83.0,28 days,5.7%,Rise by 5.72%,43.7%,
Sell,2021-10-20 - 2021-10-26,4 days,2021-10-29,81.14,2021-11-03,82.86,3 days,-2.1%,Fall by 1.68%,41.6%,
Sell,2021-12-24 - 2021-12-30,4 days,2022-01-14,92.29,2022-01-20,91.04,4 days,1.4%,Fall by 3.78%,42.9%,
Sell,2022-02-08 - 2022-02-09,1 days,2022-02-14,92.52,2022-02-25,91.68,9 days,0.9%,Fall by 11.41%,43.8%,
Buy,2022-04-13 - 2022-04-18,3 days,2022-04-20,86.12,2022-06-23,75.61,46 days,-12.2%,Rise by -0.1%,31.6%,
Buy,2022-04-28 - 2022-05-11,9 days,2022-05-13,81.07,2022-07-14,71.71,44 days,-11.5%,Rise by 6.12%,20.1%,
Sell,2022-05-31 - 2022-06-02,2 days,2022-06-07,85.26,2022-06-14,80.66,5 days,5.4%,Fall by 11.32%,25.5%,
Buy,2022-06-24 - 2022-07-05,7 days,2022-07-07,75.36,2022-08-15,81.12,27 days,7.6%,Rise by 8.53%,33.1%,
Buy,2022-08-31 - 2022-09-16,12 days,2022-09-30,65.7,2023-02-07,73.75,92 days,12.3%,Rise by 8.77%,45.4%,
Buy,2022-09-28 - 2022-10-03,3 days,2022-10-12,64.03,2022-11-10,69.04,21 days,7.8%,Rise by 11.6%,53.2%,
Buy,2022-10-12 - 2022-10-13,1 days,2022-10-26,65.39,2022-11-10,69.04,11 days,5.6%,Rise by 9.28%,58.8%,
Sell,2022-11-23 - 2022-11-28,3 days,2022-12-05,67.95,2022-12-20,65.29,11 days,3.9%,Fall by 4.02%,62.7%,
Sell,2023-02-02 - 2023-02-03,1 days,2023-02-10,73.57,2023-02-23,71.31,9 days,3.1%,Fall by 10.66%,65.8%,
Buy,2023-06-26 - 2023-07-07,9 days,2023-07-12,64.67,2023-10-03,58.15,59 days,-10.1%,Rise by 1.35%,55.7%,
Sell,2023-07-21 - 2023-07-24,1 days,2023-08-02,64.72,2023-08-04,64.37,2 days,0.5%,Fall by 4.79%,56.2%,
Buy,2023-09-27 - 2023-10-03,4 days,2023-10-05,59.69,2023-12-14,63.17,50 days,5.8%,Rise by 2.35%,62.0%,
Sell,2023-12-13 - 2023-12-15,2 days,2024-01-03,62.72,2024-01-08,64.19,3 days,-2.3%,Fall by 2.5%,59.7%,
Sell,2024-03-11 - 2024-03-13,2 days,2024-03-18,67.28,2024-03-19,67.17,1 days,0.2%,Fall by 6.14%,59.9%,
Buy,2024-08-07 - 2024-08-12,3 days,2024-08-21,64.77,2024-09-04,68.69,10 days,6.1%,Rise by 13.97%,65.9%,
Sell,2024-09-11 - 2024-09-17,4 days,2024-09-25,72.7,2024-10-04,72.01,7 days,0.9%,Fall by 1.39%,66.9%,
Sell,2024-09-26 - 2024-10-17,15 days,2024-10-22,72.7,2024-10-24,72.69,2 days,0.0%,Fall by -5.78%,66.9%,
Sell,2024-11-29 - 2024-12-02,1 days,2024-12-13,78.92,2024-12-23,77.08,6 days,2.3%,Fall by 7.75%,69.2%,
Buy,2025-01-09 - 2025-01-13,2 days,2025-01-15,74.18,2025-04-04,66.54,57 days,-10.3%,Rise by -6.07%,58.9%,
Sell,2025-05-16 - 2025-05-30,10 days,2025-06-04,73.13,2025-06-24,74.61,14 days,-2.0%,Fall by -20.91%,56.9%,
Sell,2025-06-10 - 2025-06-16,4 days,2025-07-02,74.98,2025-07-03,74.96,1 days,0.0%,Fall by -17.92%,56.9%,
Sell,2025-07-25 - 2025-07-28,1 days,2025-08-01,76.53,2025-08-14,78.22,9 days,-2.2%,Fall by -15.54%,54.7%,
