Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1986-09-30,0.166,1986-12-31,0.1836,1984-12-31-1986-06-30,0.1035-0.3203,Sell,66 days,-10.6%,Fall by -186.17%,-10.6%
1993-03-31,2.3945,1993-06-30,1.7227,1986-12-31-1992-12-31,0.1621-2.8203,Sell,65 days,28.06%,Fall by -101.58%,17.45%
1997-06-30,7.2969,1997-09-30,6.625,1986-12-31-1997-03-31,0.1621-9.5469,Sell,66 days,9.21%,Fall by 30.54%,26.66%
1997-12-31,4.8828,1998-03-31,5.5312,1993-12-31-1997-03-31,1.3477-9.5469,Sell,64 days,-13.28%,Fall by 10.03%,13.38%
1998-06-30,6.0859,2009-06-30,12.945,1984-12-31-1997-03-31,0.1035-9.5469,Buy,2870 days,112.7%,Rise by 65.14%,126.09%
1999-09-30,7.1094,1999-12-31,6.1953,1998-09-30-1999-06-30,3.875-8.3672,Sell,66 days,12.86%,Fall by 19.17%,138.94%
2002-06-30,6.7063,2002-09-30,5.3975,2000-03-31-2002-03-31,3.2266-8.035,Sell,65 days,19.52%,Fall by -110.03%,158.46%
2003-06-30,6.6863,2003-06-30,6.6863,1998-09-30-1999-06-30,3.875-8.3672,Buy,0 days,0.0%,Rise by 0%,158.46%
2005-09-30,10.21,2006-12-31,12.3787,2002-12-31-2004-12-31,4.8162-11.5538,Sell,325 days,-21.24%,Fall by 5.3%,137.22%
2005-12-31,10.8488,2009-09-30,16.175,2000-03-31-2004-12-31,3.2266-11.5538,Buy,977 days,49.09%,Rise by 48.95%,186.31%
2009-06-30,12.945,2009-09-30,16.175,1997-03-31-2000-03-31,6.6875-7.2344,Sell,66 days,-24.95%,Fall by -48.95%,161.36%
2009-09-30,16.175,2012-06-30,21.945,1998-09-30-2004-12-31,3.875-11.5538,Buy,717 days,35.67%,Rise by 79.18%,197.04%
2016-06-30,55.2,2016-09-30,52.65,2006-09-30-2015-12-31,9.44-68.195,Sell,66 days,4.62%,Fall by -40.82%,201.65%
2016-12-31,50.83,2017-06-30,59.0,1993-12-31-2015-12-31,1.3477-68.195,Sell,129 days,-16.07%,Fall by -59.19%,185.58%
2022-03-31,134.56,2022-06-30,102.2,2002-12-31-2021-12-31,4.8162-179.1,Sell,65 days,24.05%,Fall by 13.5%,209.63%
2022-06-30,102.2,2022-09-30,83.12,2009-03-31-2021-12-31,9.56-179.1,Sell,66 days,18.67%,Fall by 8.96%,228.3%
2022-09-30,83.12,2022-12-31,117.01,2016-12-31-2021-12-31,49.01-179.1,Sell,65 days,-40.77%,Fall by 18.28%,187.53%
2024-03-31,93.98,2024-03-31,93.98,1986-12-31-2021-12-31,0.1621-179.1,Buy,0 days,0.0%,Rise by 0%,187.53%
2025-11-03,64.59,2025-11-03,64.59,2002-12-31-2015-12-31,4.8162-68.195,Buy,0 days,0.0%,Rise by 0%,187.53%
