Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2001-04-30,46.1500,2004-08-31,34.0200,871 days,-26.28%,-26.2839%,Rise by -37.2%,-26.2839%
Buy,2009-01-31,29.0600,2009-04-30,34.2800,63 days,17.96%,17.9628%,Rise by 57.43%,-8.3210%
