Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2017-11-19,112.94,2018-02-04,116.47,2017-11-12,Buy,11 Weeks,3.13%,Rise by 18.73%,86.61%,Normal Case
2017-12-31,119.15,2018-06-03,117.25,2017-12-24,Buy,22 Weeks,-1.59%,Rise by -10.7%,85.01%,Normal Case
2018-03-11,110.38,2018-06-03,117.25,2018-02-25,Buy,12 Weeks,6.22%,Rise by 6.22%,91.24%,Normal Case
2018-04-08,105.33,2018-07-01,106.23,2018-04-01,Buy,12 Weeks,0.85%,Rise by 11.32%,92.09%,Normal Case
2018-05-06,111.31,2018-09-30,116.75,2018-04-29,Buy,21 Weeks,4.89%,Rise by 10.49%,96.98%,Normal Case
2018-05-13,115.45,2018-09-30,116.75,2018-04-22,Buy,20 Weeks,1.13%,Rise by 6.53%,98.11%,Normal Case
2018-09-09,122.99,2018-12-23,93.5,2018-09-02,Buy,15 Weeks,-23.98%,Rise by -14.38%,74.13%,Normal Case
2018-10-07,117.24,2018-12-23,93.5,2018-09-30,Buy,11 Weeks,-20.25%,Rise by -10.17%,53.88%,Normal Case
2018-11-18,110.09,2019-03-24,107.35,2018-11-11,Buy,18 Weeks,-2.49%,Rise by -11.22%,51.39%,Normal Case
2018-11-25,108.69,2019-03-24,107.35,2018-11-18,Buy,17 Weeks,-1.23%,Rise by 3.16%,50.16%,Normal Case
2019-06-09,98.23,2019-08-11,115.75,2019-06-02,Buy,9 Weeks,17.84%,Rise by 22.75%,67.99%,Normal Case
2019-08-04,117.2,2019-11-24,119.32,2019-07-28,Buy,16 Weeks,1.81%,Rise by 6.06%,69.8%,Normal Case
2020-03-22,93.46,2020-08-30,162.36,2020-03-15,Buy,23 Weeks,73.72%,Rise by 86.91%,143.52%,Normal Case
2020-03-29,97.52,2020-08-30,162.36,2020-03-22,Buy,22 Weeks,66.49%,Rise by 79.13%,210.01%,Normal Case
2020-06-14,101.48,2020-08-30,162.36,2020-06-07,Buy,11 Weeks,59.99%,Rise by 72.14%,270.0%,Normal Case
2020-07-05,114.36,2020-11-08,167.68,2020-06-28,Buy,18 Weeks,46.62%,Rise by 52.75%,316.63%,Normal Case
2020-09-13,158.87,2021-01-10,158.39,2016-01-17,Buy,17 Weeks,-0.3%,Rise by 10.27%,316.33%,Tangent Case
2020-09-13,158.87,2021-01-10,158.39,2020-09-06,Buy,17 Weeks,-0.3%,Rise by 10.27%,316.02%,Normal Case
2020-09-20,159.66,2021-01-10,158.39,2020-09-13,Buy,16 Weeks,-0.8%,Rise by 9.72%,315.23%,Normal Case
2020-09-27,166.12,2021-01-10,158.39,2020-09-20,Buy,15 Weeks,-4.65%,Rise by 5.45%,310.58%,Normal Case
2020-12-27,172.19,2021-03-28,167.98,2020-12-20,Buy,13 Weeks,-2.44%,Rise by 26.31%,308.13%,Normal Case
2021-03-07,164.4,2021-05-30,214.6,2021-02-28,Buy,12 Weeks,30.54%,Rise by 32.3%,338.67%,Normal Case
2021-03-14,167.69,2021-05-30,214.6,2021-02-21,Buy,11 Weeks,27.97%,Rise by 29.7%,366.64%,Normal Case
2021-05-09,217.5,2021-11-14,213.19,2021-05-02,Buy,27 Weeks,-1.98%,Rise by -12.02%,364.66%,Normal Case
2021-05-16,216.38,2021-11-14,213.19,2021-05-09,Buy,26 Weeks,-1.47%,Rise by -11.56%,363.18%,Normal Case
2021-06-27,205.61,2021-11-14,213.19,2021-06-13,Buy,20 Weeks,3.69%,Rise by -11.73%,366.87%,Normal Case
2021-07-25,211.64,2021-11-14,213.19,2021-07-04,Buy,16 Weeks,0.73%,Rise by -10.21%,367.6%,Normal Case
2021-08-22,193.24,2021-11-14,213.19,2021-08-15,Buy,12 Weeks,10.32%,Rise by 10.47%,377.93%,Normal Case
2021-09-19,190.03,2022-01-23,201.95,2021-09-12,Buy,18 Weeks,6.27%,Rise by 18.29%,384.2%,Normal Case
2021-12-26,212.19,2022-04-17,188.02,2021-12-12,Buy,16 Weeks,-11.39%,Rise by -10.0%,372.81%,Normal Case
2022-01-30,198.25,2022-04-17,188.02,2021-10-10,Buy,11 Weeks,-5.16%,Rise by -10.19%,367.65%,Local Extrema Case
2022-02-13,213.49,2022-04-17,188.02,2021-12-05,Buy,9 Weeks,-11.93%,Rise by -10.55%,355.72%,Local Extrema Case
2022-02-13,213.49,2022-04-17,188.02,2022-02-06,Buy,9 Weeks,-11.93%,Rise by -10.55%,343.79%,Normal Case
2022-04-17,188.02,2022-09-04,196.05,2022-04-10,Buy,20 Weeks,4.27%,Rise by 10.86%,348.06%,Normal Case
2022-06-26,183.3,2022-09-04,196.05,2022-06-12,Buy,10 Weeks,6.96%,Rise by 13.71%,355.01%,Normal Case
2022-08-28,198.93,2022-12-18,178.2,2022-08-14,Buy,16 Weeks,-10.42%,Rise by -18.73%,344.59%,Normal Case
2022-12-18,178.2,2023-02-19,183.21,2022-12-11,Buy,9 Weeks,2.81%,Rise by 7.55%,347.41%,Normal Case
2023-03-05,185.68,2023-05-07,175.74,2023-02-26,Buy,9 Weeks,-5.35%,Rise by 5.13%,342.05%,Normal Case
2023-03-26,186.07,2023-08-13,176.62,2023-03-05,Buy,20 Weeks,-5.08%,Rise by 0.98%,336.97%,Normal Case
2023-05-07,175.74,2023-08-13,176.62,2023-04-30,Buy,14 Weeks,0.5%,Rise by 6.91%,337.47%,Normal Case
2023-05-28,171.57,2023-08-13,176.62,2023-05-21,Buy,11 Weeks,2.94%,Rise by 9.51%,340.42%,Normal Case
2023-07-02,179.25,2024-01-07,158.72,2023-06-25,Buy,27 Weeks,-11.45%,Rise by -10.16%,328.96%,Normal Case
2023-10-08,154.27,2024-01-07,158.72,2023-10-01,Buy,13 Weeks,2.88%,Rise by 5.62%,331.85%,Normal Case
2024-01-07,158.72,2024-04-07,151.36,2023-12-31,Buy,13 Weeks,-4.64%,Rise by -1.54%,327.21%,Normal Case
2024-03-10,153.96,2024-08-04,128.06,2024-03-03,Buy,21 Weeks,-16.82%,Rise by -10.6%,310.39%,Normal Case
2024-04-07,151.36,2024-08-04,128.06,2024-03-31,Buy,17 Weeks,-15.39%,Rise by -10.38%,295.0%,Normal Case
2024-05-05,146.43,2024-08-04,128.06,2024-04-14,Buy,13 Weeks,-12.55%,Rise by -0.85%,282.45%,Normal Case
2024-07-07,136.35,2024-10-20,135.93,2024-06-30,Buy,15 Weeks,-0.31%,Rise by 0.79%,282.14%,Normal Case
2024-07-21,145.18,2024-10-20,135.93,2024-07-14,Buy,13 Weeks,-6.37%,Rise by -12.15%,275.77%,Normal Case
2024-08-04,128.06,2024-10-20,135.93,2024-07-28,Buy,11 Weeks,6.15%,Rise by 7.32%,281.92%,Normal Case
2024-09-08,127.54,2024-11-10,132.44,2024-09-01,Buy,9 Weeks,3.84%,Rise by 7.75%,285.76%,Normal Case
2024-10-06,131.25,2025-02-16,116.22,2024-09-29,Buy,19 Weeks,-11.45%,Rise by 1.36%,274.31%,Normal Case
2024-11-03,134.05,2025-02-16,116.22,2024-10-27,Buy,15 Weeks,-13.3%,Rise by -0.76%,261.01%,Normal Case
2024-12-15,128.76,2025-02-16,116.22,2024-12-08,Buy,9 Weeks,-9.74%,Rise by -11.28%,251.27%,Normal Case
2025-01-05,123.79,2025-06-29,101.18,2024-12-22,Buy,25 Weeks,-18.26%,Rise by -11.41%,233.0%,Normal Case
2025-01-12,123.28,2025-06-29,101.18,2025-01-05,Buy,24 Weeks,-17.93%,Rise by -11.05%,215.08%,Normal Case
2025-02-16,116.22,2025-06-29,101.18,2016-04-03,Buy,19 Weeks,-12.94%,Rise by -15.93%,202.13%,Tangent Case
2025-03-02,119.03,2025-06-29,101.18,2025-02-23,Buy,17 Weeks,-15.0%,Rise by -18.99%,187.14%,Normal Case
2025-03-09,121.62,2025-06-29,101.18,2025-03-02,Buy,16 Weeks,-16.81%,Rise by -19.5%,170.33%,Normal Case
2025-04-27,97.91,2025-06-29,101.18,2025-04-20,Buy,9 Weeks,3.34%,Rise by 6.35%,173.67%,Normal Case
2025-06-22,99.27,2025-06-22,99.27,2025-06-15,Buy,0 Weeks,0.0%,Rise by 0%,173.67%,Normal Case
2025-08-24,88.82,2025-08-24,88.82,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,173.67%,Normal Case
2025-10-12,82.87,2025-10-12,82.87,2025-09-28,Buy,0 Weeks,0.0%,Rise by 0%,173.67%,Normal Case
