Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit
Sell,2024-11-08 - 2024-11-11,1 days,2024-11-14,437.7,2024-11-20,434.29,4 days,0.8%,Fall by 4.2%,39.3%
Sell,2024-11-26 - 2024-11-29,3 days,2024-12-06,447.15,2024-12-19,424.53,9 days,5.1%,Fall by 6.22%,44.4%
Buy,2024-12-19 - 2025-01-02,10 days,2025-01-06,427.13,2025-04-04,383.22,64 days,-10.3%,Rise by 5.08%,34.1%
Sell,2025-01-23 - 2025-01-28,3 days,2025-02-10,444.78,2025-02-24,434.53,10 days,2.3%,Fall by 8.09%,36.4%
Buy,2025-02-27 - 2025-03-06,5 days,2025-03-24,425.49,2025-04-07,379.57,10 days,-10.8%,Rise by -10.31%,25.6%
Sell,2025-05-02 - 2025-05-05,1 days,2025-05-14,420.55,2025-06-10,429.61,19 days,-2.2%,Fall by -0.29%,23.4%
Sell,2025-06-10 - 2025-06-11,1 days,2025-06-18,422.84,2025-06-26,433.93,6 days,-2.6%,Fall by -3.05%,20.8%
Sell,2025-07-03 - 2025-07-23,14 days,2025-07-30,444.76,2025-08-04,441.81,3 days,0.7%,Fall by -2.27%,21.5%
Sell,2025-08-15 - 2025-08-19,2 days,2025-08-26,454.49,2025-09-03,453.26,6 days,0.3%,Fall by -0.08%,21.7%
Sell,2025-09-22 - 2025-09-23,1 days,2025-10-09,463.5,2025-10-13,460.68,2 days,0.6%,Fall by -2.63%,22.4%
