Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2005-12-31,54.08,2008-12-31,38.32,782 days,2000-12-31/44.25,-29.14%,-29.14%,Rise by -29.14%,-29.14%
Buy,2013-12-31,48.56,2025-11-03,83.45,3089 days,2010-12-31/43.64,71.85%,71.85%,Rise by 23.41%,42.71%
