Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2020-02-28,32.4,2020-03-04,33.26,Sell,2 days,Fall by 22.280000%,-2.67,
2020-07-13,32.5,2020-11-13,33.42,Buy,88 days,Rise by 0.600000%,2.82,
2020-07-24,32.14,2020-08-03,31.56,Sell,5 days,Fall by 5.150000%,1.8,
2020-09-04,31.7,2020-09-09,32.3,Sell,2 days,Fall by 3.830000%,-1.91,
2020-09-22,30.74,2020-09-28,31.36,Sell,3 days,Fall by 6.410000%,-2.02,
2020-11-10,33.49,2020-11-19,33.57,Buy,6 days,Rise by 2.690000%,0.22,
2021-01-05,34.41,2021-01-07,35.16,Sell,1 days,Fall by 1.800000%,-2.17,
2021-01-07,35.16,2021-02-10,35.43,Buy,23 days,Rise by 3.110000%,0.78,
2021-01-14,35.33,2021-02-10,35.43,Buy,18 days,Rise by 2.620000%,0.3,
2021-03-09,36.79,2021-03-16,37.39,Buy,4 days,Rise by 6.710000%,1.63,
2021-03-10,37.14,2021-03-31,37.94,Buy,14 days,Rise by 5.720000%,2.18,
2021-03-26,37.6,2021-04-06,38.63,Buy,6 days,Rise by 4.400000%,2.73,
2021-06-02,40.28,2021-06-16,40.9,Buy,9 days,Rise by 1.640000%,1.55,
2021-09-20,39.89,2021-09-22,41.0,Sell,1 days,Fall by 0.800000%,-2.78,
2022-02-21,39.62,2022-02-25,39.53,Sell,3 days,Fall by 11.890000%,0.21,
2022-04-25,37.5,2022-04-29,38.08,Sell,3 days,Fall by 4.930000%,-1.53,
2022-08-04,38.18,2022-11-16,39.6,Buy,73 days,Rise by -2.650000%,3.73,
2022-09-23,34.16,2022-10-03,34.08,Sell,5 days,Fall by -13.680000%,0.23,
2022-11-07,37.8,2022-11-16,39.6,Buy,6 days,Rise by 7.610000%,4.78,
2023-05-25,44.64,2023-06-02,45.24,Sell,5 days,Fall by -0.090000%,-1.34,
2023-06-21,45.28,2023-06-27,45.07,Sell,3 days,Fall by 2.330000%,0.45,
2023-08-02,45.44,2023-08-10,45.98,Sell,5 days,Fall by 2.740000%,-1.21,
2023-10-03,42.96,2023-10-10,44.13,Sell,4 days,Fall by 1.900000%,-2.72,
2023-11-14,45.16,2023-11-20,45.68,Buy,3 days,Rise by 6.180000%,1.15,
2024-02-22,51.22,2024-02-29,51.46,Buy,4 days,Rise by 4.900000%,0.47,
2024-05-02,52.12,2024-05-07,53.55,Sell,2 days,Fall by 0.060000%,-2.74,
2024-05-29,53.45,2024-06-06,54.63,Sell,5 days,Fall by 2.540000%,-2.21,
2024-06-14,52.09,2024-06-20,53.3,Sell,3 days,Fall by 5.330000%,-2.32,
2024-10-14,54.48,2025-01-21,56.06,Buy,70 days,Rise by -0.790000%,2.9,
2024-10-18,53.89,2025-01-17,55.85,Buy,64 days,Rise by 0.300000%,3.64,
2024-10-28,53.73,2025-01-10,53.95,Buy,53 days,Rise by 0.600000%,0.41,
2025-01-16,55.38,2025-01-22,56.49,Buy,3 days,Rise by 8.650000%,2.0,
2025-01-17,55.85,2025-01-24,56.65,Buy,4 days,Rise by 7.740000%,1.43,
2025-09-22,60.34,2025-10-01,62.02,Sell,6 days,Fall by -4.290000%,-2.78,
2025-09-25,60.39,2025-10-01,62.02,Sell,3 days,Fall by -4.210000%,-2.7,
2025-10-01,62.02,2025-10-07,62.37,Buy,3 days,Rise by 1.470000%,0.56,
2025-10-31,62.93,2025-10-31,62.93,Sell,0 days,Fall by 0.000000%,0.0,
