Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2022-01-26,0.7500,2022-02-02,0.7833,5 days,4.44%,4.4400%,Rise by 4.44%,4.4400%,
Buy,2023-02-07,0.7444,2023-02-17,0.6667,8 days,-10.44%,-10.4379%,Rise by -11.19%,-5.9979%,
Buy,2023-02-22,0.6500,2023-02-24,0.6778,2 days,4.28%,4.2769%,Rise by 11.11%,-1.7210%,
Buy,2023-05-11,0.6444,2023-05-12,0.6667,1 days,3.46%,3.4606%,Rise by 6.91%,1.7396%,
Buy,2023-12-20,0.6500,2023-12-22,0.6778,2 days,4.28%,4.2769%,Rise by 4.28%,6.0165%,
Buy,2025-01-20,1.4111,2025-02-04,1.4444,11 days,2.36%,2.3599%,Rise by 14.17%,8.3764%,
Buy,2025-03-25,1.4850,2025-04-24,1.3500,22 days,-9.09%,-9.0909%,Rise by -10.44%,-0.7146%,
Buy,2025-05-01,1.3400,2025-05-08,1.3800,5 days,2.99%,2.9851%,Rise by 15.67%,2.2705%,
