Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2007-12-31,56.8167,2008-03-31,45.0467,2005-03-31-2007-12-31,17.2667-73.1867,Sell,65 days,20.72%,Fall by 35.42%,20.72%
2011-09-30,30.83,2011-12-31,34.87,2008-12-31-2009-12-31,19.35-46.66,Sell,65 days,-13.1%,Fall by 6.74%,7.61%
2012-06-30,33.67,2012-12-31,40.45,2008-12-31-2010-12-31,19.35-47.99,Sell,130 days,-20.14%,Fall by 11.55%,-12.52%
2014-03-31,35.78,2014-12-31,41.62,2011-12-31-2013-03-31,28.61-41.97,Sell,197 days,-16.32%,Fall by 14.78%,-28.85%
2015-09-30,35.47,2016-03-31,33.77,2013-06-30-2015-06-30,31.35-52.85,Sell,131 days,4.79%,Fall by -27.24%,-24.05%
2015-12-31,35.29,2016-03-31,33.77,2008-12-31-2015-06-30,19.35-52.85,Sell,65 days,4.31%,Fall by -27.24%,-19.75%
2018-03-31,47.24,2018-06-30,42.97,2008-12-31-2018-03-31,19.35-54.0,Sell,64 days,9.04%,Fall by 2.26%,-10.71%
2018-12-31,39.08,2019-03-31,44.27,2013-06-30-2018-03-31,31.35-54.0,Sell,64 days,-13.28%,Fall by 15.2%,-23.99%
2019-06-30,42.77,2019-06-30,42.77,2010-12-31-2016-03-31,34.22-41.91,Sell,0 days,-0.0%,Fall by 0%,-23.99%
2020-09-30,42.0,2020-09-30,42.0,2013-06-30-2018-03-31,31.35-54.0,Buy,0 days,0.0%,Rise by 0%,-23.99%
2021-03-31,46.66,2021-09-30,38.93,2020-03-31-2021-03-31,33.1-54.53,Sell,131 days,16.57%,Fall by 12.89%,-7.42%
2021-06-30,46.33,2021-09-30,38.93,2011-12-31-2021-03-31,28.61-54.53,Sell,66 days,15.97%,Fall by 12.89%,8.55%
2021-09-30,38.93,2021-12-31,36.58,2013-06-30-2021-03-31,31.35-54.53,Sell,66 days,6.04%,Fall by 29.31%,14.59%
2021-12-31,36.58,2022-03-31,31.97,2016-03-31-2021-03-31,28.1-54.53,Sell,64 days,12.6%,Fall by 11.48%,27.19%
