Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-08-28,85.8800,2011-10-30,90.1200,44 days,4.94%,4.9371%,Rise by 4.94%,4.9371%,
Buy,2015-08-30,86.3600,2015-10-04,82.4400,24 days,-4.54%,-4.5391%,Rise by -10.38%,0.3980%,
Buy,2015-10-11,85.1100,2016-01-17,77.9100,69 days,-8.46%,-8.4596%,Rise by -1.48%,-8.0617%,
Buy,2016-01-24,78.8300,2016-03-06,80.8700,29 days,2.59%,2.5878%,Rise by 6.37%,-5.4738%,
Buy,2020-04-05,73.5500,2020-04-12,82.3600,4 days,11.98%,11.9782%,Rise by 14.83%,6.5044%,
Buy,2022-02-27,83.6100,2022-05-01,78.5300,44 days,-6.08%,-6.0758%,Rise by -11.43%,0.4286%,
Buy,2022-07-10,74.8900,2022-07-31,78.1900,14 days,4.41%,4.4065%,Rise by 0.89%,4.8351%,
Buy,2022-10-09,72.1200,2022-10-30,74.5500,14 days,3.37%,3.3694%,Rise by 4.77%,8.2045%,
