Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return,Signal Open Price
2022-05-02,2857.4104,2022-07-27,1636.2327,Buy,62 Days,-3.32,Rise by -11.9%,-42.74%,-42.74%,
2025-02-02,2868.6929,2025-05-04,1808.5942,Buy,64 Days,-3.85,Rise by -4.59%,-36.95%,-79.69%,
