Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-06-26,118.35,2013-06-02,121.74,504 days,2.860000%,2.860000%,Rise by -0.630000%,2.860000%,
Buy,2013-06-23,117.42,2020-02-02,109.04,1724 days,-7.140000%,-7.140000%,Rise by 3.910000%,-4.270000%,
Buy,2020-03-15,99.18,2020-03-15,99.18,0 days,0.00%,0.00%,Rise by 0%,-4.270000%,
