Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2004-12-31,5.79,2012-12-31,10.29,2086 days,1998-12-31/4.8333,77.56%,77.56%,Rise by 24.74%,77.56%
Buy,2013-12-31,28.42,2025-11-03,73.59,3089 days,2012-12-31/10.2867,158.97%,158.97%,Rise by -6.18%,236.53%
