Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2022-08-15,32.15,2022-12-19,25.28,90 days,2022-06-07/31.93,-21.37%,-21.37%,Rise by 1.09%,-21.37%,
Buy,2023-01-19,31.21,2024-03-22,50.0,306 days,2022-11-11/31.14,60.21%,60.21%,Rise by 3.46%,38.84%,
Buy,2024-10-03,39.28,2025-10-07,64.18,263 days,2024-07-23/39.04,63.39%,63.39%,Rise by 4.91%,102.23%,
