Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2020-12-22,27.55,2021-02-25,28.28,46 days,2.660000%,2.660000%,Rise by 9.250000%,2.660000%,
Buy,2021-09-17,37.12,2022-01-05,39.78,77 days,7.170000%,7.170000%,Rise by 11.240000%,9.830000%,
Buy,2022-04-26,34.34,2022-12-05,32.35,158 days,-5.780000%,-5.780000%,Rise by 2.290000%,4.060000%,
Buy,2022-12-20,28.01,2023-06-21,28.47,130 days,1.620000%,1.620000%,Rise by 20.940000%,5.680000%,
Buy,2023-09-27,28.33,2024-01-31,35.57,89 days,25.580000%,25.580000%,Rise by 26.660000%,31.260000%,
Buy,2024-04-04,36.23,2024-05-28,39.62,37 days,9.350000%,9.350000%,Rise by 12.620000%,40.600000%,
Buy,2024-06-11,37.73,2024-08-02,41.91,37 days,11.100000%,11.100000%,Rise by 18.980000%,51.700000%,
Buy,2024-12-20,53.73,2025-08-01,60.07,159 days,11.800000%,11.800000%,Rise by 4.440000%,63.500000%,
