Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days),Signal Open Price
OSCILLATOR DELTA,WMT,Long,Daily,2025-05-27,97.58,2025-08-06,103.36,5.923344947735193,51,87.5,8,73,
