Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return,Signal Open Price
2021-09-01,349.57,2021-11-18,348.22,Buy,56 Days,-4.76,Rise by 0.53%,-0.39%,-0.39%,
2021-12-01,306.28,2022-12-07,347.42,Buy,265 Days,-8.74,Rise by 14.25%,13.43%,13.05%,
2022-03-01,344.48,2022-08-18,357.36,Buy,122 Days,-4.21,Rise by 1.63%,3.74%,16.78%,
2022-07-01,318.24,2022-11-04,318.37,Buy,90 Days,-3.05,Rise by 1.87%,0.04%,16.83%,
2022-09-01,325.25,2022-11-04,318.37,Buy,46 Days,-3.63,Rise by 4.05%,-2.12%,14.71%,
2023-03-01,353.5,2023-04-27,373.67,Buy,41 Days,-3.39,Rise by 0.3%,5.71%,20.42%,
2023-11-01,377.82,2024-01-17,427.42,Buy,55 Days,-4.74,Rise by 5.25%,13.13%,33.54%,
2024-05-01,442.07,2024-08-05,442.0,Buy,68 Days,-5.21,Rise by 4.12%,-0.02%,33.53%,
2025-04-04,489.77,2025-06-16,568.67,Buy,51 Days,-3.43,Rise by 5.64%,16.11%,49.64%,
