Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2009-01-31,26.0494,2009-04-30,37.2206,63 days,42.88%,42.8847%,Rise by 193.67%,42.8847%,
Buy,2016-12-31,88.9594,2017-03-31,96.6938,64 days,8.69%,8.6943%,Rise by 26.08%,51.5790%,
