Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2013-07-21,4.1,2017-09-10,7.7,1079 days,87.830000%,87.830000%,Rise by 15.120000%,87.830000%,
Buy,2018-10-28,7.13,2021-10-10,12.74,769 days,78.680000%,78.680000%,Rise by 11.920000%,166.510000%,
Buy,2021-12-05,12.6,2021-12-05,12.6,0 days,0.00%,0.00%,Rise by 0%,166.510000%,
