Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-03-23,187.14,2021-03-24,178.85,2021-02-11-2021-03-05,183.5-207.0,Sell,1 days,4.43%,Fall by 6.59%,4.43%,
2021-07-21,139.25,2021-07-21,139.25,2021-05-19-2021-07-01,129.71-157.41,Buy,0 days,0.0%,Rise by 0%,4.43%,
2021-08-20,143.7,2021-08-24,161.42,2021-07-01-2021-07-19,133.77-151.41,Sell,2 days,-12.33%,Fall by -3.23%,-7.9%,
2021-09-01,156.59,2021-09-01,156.59,2021-02-11-2021-05-19,138.38-207.0,Sell,0 days,-0.0%,Fall by 0%,-7.9%,
2021-11-30,172.54,2021-11-30,172.54,2021-05-19-2021-11-17,129.71-212.584,Buy,0 days,0.0%,Rise by 0%,-7.9%,
2021-12-06,180.85,2021-12-06,180.85,2021-07-19-2021-11-17,130.31-212.584,Buy,0 days,0.0%,Rise by 0%,-7.9%,
2021-12-16,156.38,2021-12-21,165.66,2021-07-19-2021-11-17,130.31-212.584,Sell,3 days,-5.93%,Fall by 10.72%,-13.84%,
2022-01-11,168.61,2022-01-12,169.54,2021-11-17-2021-12-17,158.31-198.4,Sell,1 days,-0.55%,Fall by 18.36%,-14.39%,
2022-02-24,158.26,2022-02-28,151.49,2021-11-17-2022-01-28,143.11-198.4,Sell,2 days,4.28%,Fall by 10.33%,-10.11%,
2022-02-28,151.49,2022-02-28,151.49,2022-01-28-2022-02-16,134.374-191.73,Buy,0 days,0.0%,Rise by 0%,-10.11%,
2022-03-03,151.69,2022-03-04,142.7,2022-01-28-2022-02-16,134.374-191.73,Sell,1 days,5.93%,Fall by 16.35%,-4.18%,
2022-04-12,160.11,2022-04-12,160.11,2021-11-17-2022-03-08,144.47-198.4,Sell,0 days,-0.0%,Fall by 0%,-4.18%,
2022-05-09,119.37,2022-05-16,114.44,2021-05-19-2021-07-01,129.71-157.41,Sell,5 days,4.13%,Fall by 13.55%,-0.05%,
2022-06-15,101.47,2022-06-15,101.47,2021-07-01-2022-05-24,111.42-151.41,Sell,0 days,-0.0%,Fall by 0%,-0.05%,
2022-08-18,121.27,2022-08-18,121.27,2022-02-16-2022-06-30,92.91-178.0,Sell,0 days,-0.0%,Fall by 0%,-0.05%,
2022-09-02,113.64,2022-09-14,126.8,2021-03-16-2022-06-30,92.91-198.18,Sell,8 days,-11.58%,Fall by 12.71%,-11.63%,
2022-09-22,103.72,2022-09-22,103.72,2021-07-01-2022-06-30,92.91-151.41,Sell,0 days,-0.0%,Fall by 0%,-11.63%,
2022-09-23,101.75,2022-09-27,106.37,2022-06-30-2022-09-15,86.71-129.38,Sell,2 days,-4.54%,Fall by 11.24%,-16.17%,
2022-10-13,112.65,2022-10-13,112.65,2022-08-11-2022-09-23,103.18-120.96,Sell,0 days,-0.0%,Fall by 0%,-16.17%,
2022-10-25,118.45,2022-10-27,112.06,2022-04-05-2022-05-24,111.42-170.12,Sell,2 days,5.39%,Fall by 11.39%,-10.78%,
2022-11-07,95.46,2022-11-07,95.46,2022-06-30-2022-09-15,86.71-129.38,Buy,0 days,0.0%,Rise by 0%,-10.78%,
2022-11-22,95.28,2022-12-07,91.5,2022-09-15-2022-11-03,95.31-124.28,Sell,11 days,3.97%,Fall by 9.85%,-6.81%,
