Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2024-06-30,151.63,2024-09-30,126.81,2022-12-31-2024-03-31,81.91-170.1,Sell,65 days,16.37%,Fall by 0.21%,16.37%
2025-11-03,126.54,2025-11-03,126.54,2022-12-31-2024-03-31,81.91-170.1,Buy,0 days,0.0%,Rise by 0%,16.37%
