Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-12-31,52.35,2023-12-31,27.5,520 days,2020-12-31/25.79,-47.47%,-47.47%,Rise by 87.14%,-47.47%
Buy,2024-12-31,53.44,2025-11-03,97.97,219 days,2021-12-31/52.35,83.33%,83.33%,Rise by 83.33%,35.86%
