Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2020-02-20,57.26,2020-06-12,45.9,Buy,80 days,Rise by -12.470000%,-19.84
2020-05-27,45.43,2020-06-08,49.17,Buy,7 days,Rise by 1.340000%,8.23
2020-09-15,47.95,2020-09-22,45.82,Sell,4 days,Fall by 9.430000%,4.44
2020-10-21,45.02,2020-11-02,44.59,Sell,7 days,Fall by -22.170000%,0.96
2020-10-27,44.59,2020-11-03,45.58,Sell,4 days,Fall by -23.350000%,-2.22
2020-11-10,49.36,2020-11-19,52.49,Buy,6 days,Rise by 15.130000%,6.34
2021-04-26,67.92,2021-05-03,68.59,Buy,4 days,Rise by 7.970000%,0.99
2021-05-14,72.41,2021-05-26,73.33,Buy,7 days,Rise by -11.410000%,1.27
2021-06-14,71.59,2021-06-23,70.67,Sell,6 days,Fall by 10.390000%,1.29
2021-06-29,70.14,2021-07-12,68.34,Sell,8 days,Fall by 8.540000%,2.57
2021-09-24,65.77,2021-09-30,66.15,Buy,3 days,Rise by 14.980000%,0.58
2021-10-04,67.61,2021-10-13,68.36,Buy,6 days,Rise by 11.850000%,1.11
2021-10-13,68.36,2021-10-15,70.31,Sell,1 days,Fall by -4.930000%,-2.85
2021-12-01,71.73,2021-12-02,75.32,Sell,0 days,Fall by -1.230000%,-5.0
2021-12-14,73.7,2021-12-23,75.13,Sell,6 days,Fall by -6.400000%,-1.94
2022-02-01,81.54,2022-02-07,83.77,Buy,3 days,Rise by 4.240000%,2.73
2022-02-02,83.05,2022-02-11,84.58,Buy,6 days,Rise by 2.350000%,1.84
2022-03-31,79.42,2022-04-12,74.85,Sell,7 days,Fall by 10.190000%,5.75
2022-04-01,79.5,2022-04-12,74.85,Sell,6 days,Fall by 10.280000%,5.85
2022-04-12,74.85,2022-04-28,73.16,Sell,11 days,Fall by 5.520000%,2.26
2022-04-22,73.32,2022-04-28,73.16,Sell,3 days,Fall by 3.790000%,0.22
2022-06-09,73.46,2022-06-15,69.14,Sell,3 days,Fall by 11.570000%,5.88
2022-07-12,62.08,2022-07-18,61.38,Sell,3 days,Fall by -3.040000%,1.13
2022-10-11,58.59,2022-10-13,61.29,Sell,1 days,Fall by -7.950000%,-4.61
2022-11-29,65.95,2022-12-01,68.37,Sell,1 days,Fall by 4.090000%,-3.67
2022-12-06,66.03,2022-12-19,63.42,Sell,8 days,Fall by 3.670000%,3.95
2023-01-13,66.35,2023-01-30,67.7,Buy,10 days,Rise by 5.700000%,2.03
2023-05-25,57.06,2023-06-02,58.77,Sell,5 days,Fall by -3.540000%,-3.0
2023-06-27,60.76,2023-07-14,63.43,Buy,12 days,Rise by 8.530000%,4.39
2023-06-30,62.01,2023-07-18,64.55,Buy,11 days,Rise by 6.340000%,4.1
2023-07-19,65.35,2024-01-03,63.6,Buy,119 days,Rise by -4.900000%,-2.68
2023-08-15,62.43,2023-08-23,61.53,Sell,5 days,Fall by 5.450000%,1.44
2023-09-14,62.12,2023-12-22,64.18,Buy,70 days,Rise by -3.510000%,3.32
2023-10-02,58.82,2023-10-06,58.4,Sell,3 days,Fall by 6.660000%,0.71
2023-10-19,58.24,2023-10-27,54.9,Sell,5 days,Fall by -1.910000%,5.73
2023-10-20,57.4,2023-10-30,55.83,Sell,5 days,Fall by -3.400000%,2.74
2023-11-14,61.05,2023-12-19,63.45,Buy,24 days,Rise by 6.550000%,3.93
2024-02-23,60.44,2024-08-06,56.12,Buy,116 days,Rise by 0.610000%,-7.15
2024-04-22,58.56,2024-05-01,58.69,Buy,6 days,Rise by -2.250000%,0.22
2024-04-26,59.38,2024-08-06,56.12,Buy,71 days,Rise by -3.600000%,-5.49
2024-05-02,58.08,2024-05-09,56.13,Sell,4 days,Fall by 5.890000%,3.36
2024-07-03,55.7,2024-07-16,58.41,Buy,8 days,Rise by 6.000000%,4.87
2024-07-17,58.45,2024-08-21,59.76,Buy,24 days,Rise by 10.450000%,2.24
2024-08-16,58.98,2024-09-10,61.07,Buy,16 days,Rise by 9.460000%,3.54
2024-12-06,51.96,2024-12-11,53.49,Sell,2 days,Fall by -8.830000%,-2.94
2025-01-15,55.41,2025-01-24,57.28,Buy,6 days,Rise by 9.510000%,3.37
2025-03-26,61.15,2025-04-25,62.17,Buy,21 days,Rise by 4.600000%,1.67
2025-04-04,57.04,2025-04-09,57.55,Sell,2 days,Fall by -28.770000%,-0.89
2025-04-25,62.17,2025-05-01,63.14,Buy,3 days,Rise by 20.670000%,1.56
2025-05-15,64.97,2025-05-28,68.11,Buy,8 days,Rise by 15.470000%,4.83
2025-05-21,64.78,2025-05-28,68.11,Buy,4 days,Rise by 15.810000%,5.14
2025-08-27,76.14,2025-09-17,78.4,Buy,14 days,Rise by 6.690000%,2.97
2025-09-05,74.46,2025-09-11,76.82,Sell,3 days,Fall by -5.180000%,-3.17
