Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2021-09-26,152.51,2022-01-23,156.99,2021-09-19,Buy,17 Weeks,2.94%,Rise by 9.28%,453.68%,Normal Case
2021-10-03,155.97,2022-01-23,156.99,2021-09-26,Buy,16 Weeks,0.65%,Rise by 6.85%,454.33%,Normal Case
2021-10-10,157.09,2022-01-23,156.99,2021-07-25,Buy,15 Weeks,-0.06%,Rise by 6.09%,454.27%,Local Extrema Case
2021-10-10,157.09,2022-01-23,156.99,2021-10-03,Buy,15 Weeks,-0.06%,Rise by 6.09%,454.21%,Normal Case
2021-12-05,149.98,2022-03-06,159.28,2021-11-28,Buy,13 Weeks,6.2%,Rise by 16.63%,460.41%,Normal Case
2021-12-26,165.19,2022-03-06,159.28,2021-12-05,Buy,10 Weeks,-3.58%,Rise by 5.89%,456.83%,Normal Case
2022-01-09,166.66,2022-05-08,172.52,2021-12-19,Buy,17 Weeks,3.52%,Rise by 8.31%,460.35%,Normal Case
2022-01-16,162.8,2022-05-08,172.52,2021-12-26,Buy,16 Weeks,5.97%,Rise by 10.88%,466.32%,Normal Case
2022-01-30,159.38,2022-05-08,172.52,2021-08-22,Buy,14 Weeks,8.24%,Rise by 13.26%,474.56%,Local Extrema Case
2022-02-13,169.88,2022-05-08,172.52,2022-02-06,Buy,12 Weeks,1.55%,Rise by 6.26%,476.12%,Normal Case
2022-02-20,174.92,2022-05-08,172.52,2022-02-13,Buy,11 Weeks,-1.37%,Rise by 3.2%,474.74%,Normal Case
2022-03-20,171.19,2022-09-04,154.23,2022-03-13,Buy,24 Weeks,-9.91%,Rise by -15.16%,464.84%,Normal Case
2022-04-24,179.49,2022-09-04,154.23,2022-01-30,Buy,19 Weeks,-14.07%,Rise by -10.93%,450.76%,Local Extrema Case
2022-04-24,179.49,2022-09-04,154.23,2022-04-17,Buy,19 Weeks,-14.07%,Rise by -10.93%,436.69%,Normal Case
2022-07-03,139.18,2022-09-04,154.23,2022-06-26,Buy,9 Weeks,10.81%,Rise by 19.0%,447.5%,Normal Case
2022-08-28,156.69,2022-11-27,162.53,2022-08-07,Buy,13 Weeks,3.73%,Rise by 5.71%,451.23%,Normal Case
2022-09-11,162.36,2022-11-27,162.53,2022-09-04,Buy,11 Weeks,0.1%,Rise by 2.01%,451.34%,Normal Case
2022-09-18,154.92,2022-11-27,162.53,2022-09-11,Buy,10 Weeks,4.91%,Rise by 6.91%,456.25%,Normal Case
2022-10-02,140.14,2023-01-01,148.89,2022-09-25,Buy,13 Weeks,6.24%,Rise by 18.19%,462.49%,Normal Case
2022-10-16,143.53,2023-01-01,148.89,2022-10-02,Buy,11 Weeks,3.73%,Rise by 15.4%,466.23%,Normal Case
2022-10-23,153.49,2023-01-01,148.89,2022-10-09,Buy,10 Weeks,-3.0%,Rise by 13.64%,463.23%,Normal Case
2022-11-27,162.53,2023-03-05,173.07,2022-11-20,Buy,14 Weeks,6.48%,Rise by 7.32%,469.71%,Normal Case
2023-01-01,148.89,2023-03-05,173.07,2022-12-25,Buy,9 Weeks,16.24%,Rise by 40.04%,485.95%,Normal Case
2023-04-30,169.34,2023-08-27,199.79,2023-04-16,Buy,17 Weeks,17.98%,Rise by 23.13%,503.94%,Normal Case
2023-07-16,189.39,2024-03-10,250.28,2023-07-09,Buy,34 Weeks,32.15%,Rise by 34.73%,536.09%,Normal Case
2023-07-30,199.61,2024-03-10,250.28,2023-07-23,Buy,32 Weeks,25.38%,Rise by 27.83%,561.47%,Normal Case
2023-08-06,202.98,2024-03-10,250.28,2023-07-30,Buy,31 Weeks,23.3%,Rise by 25.71%,584.77%,Normal Case
2023-08-13,208.51,2024-03-10,250.28,2023-08-06,Buy,30 Weeks,20.03%,Rise by -11.15%,604.81%,Normal Case
2023-10-29,185.27,2024-03-10,250.28,2023-07-02,Buy,19 Weeks,35.09%,Rise by 37.72%,639.9%,Local Extrema Case
2023-12-10,209.4,2024-03-10,250.28,2023-12-03,Buy,13 Weeks,19.52%,Rise by 21.85%,659.42%,Normal Case
2024-01-07,222.42,2024-03-10,250.28,2023-12-24,Buy,9 Weeks,12.53%,Rise by 14.72%,671.94%,Normal Case
2024-01-14,225.5,2024-04-07,253.93,2023-12-31,Buy,12 Weeks,12.61%,Rise by 13.15%,684.55%,Normal Case
2024-02-04,245.12,2024-04-07,253.93,2024-01-28,Buy,9 Weeks,3.59%,Rise by 4.1%,688.15%,Normal Case
2024-02-25,251.48,2024-04-28,240.84,2024-02-18,Buy,9 Weeks,-4.23%,Rise by -3.01%,683.91%,Normal Case
2024-03-17,244.07,2024-07-07,240.98,2016-02-28,Buy,16 Weeks,-1.27%,Rise by -0.07%,682.65%,Tangent Case
2024-06-30,241.77,2024-11-03,260.57,2024-06-23,Buy,18 Weeks,7.78%,Rise by 21.02%,690.42%,Normal Case
2024-07-21,243.91,2024-11-03,260.57,2024-07-14,Buy,15 Weeks,6.83%,Rise by 19.96%,697.25%,Normal Case
2024-09-01,234.69,2024-11-03,260.57,2024-08-25,Buy,9 Weeks,11.03%,Rise by 24.67%,708.28%,Normal Case
2024-09-08,227.6,2024-12-22,283.96,2024-09-01,Buy,15 Weeks,24.76%,Rise by 28.55%,733.04%,Normal Case
2024-10-06,254.61,2024-12-22,283.96,2024-09-29,Buy,11 Weeks,11.53%,Rise by 14.92%,744.57%,Normal Case
2024-11-03,260.57,2025-02-23,277.47,2024-10-27,Buy,16 Weeks,6.49%,Rise by 16.66%,751.06%,Normal Case
2024-11-24,284.29,2025-02-23,277.47,2016-03-20,Buy,13 Weeks,-2.4%,Rise by 6.92%,748.66%,Tangent Case
2025-01-19,277.18,2025-06-01,263.83,2025-01-12,Buy,19 Weeks,-4.82%,Rise by -12.29%,743.84%,Normal Case
2025-02-02,290.59,2025-06-01,263.83,2025-01-26,Buy,17 Weeks,-9.21%,Rise by -18.27%,734.63%,Normal Case
2025-03-09,262.75,2025-06-01,263.83,2024-11-10,Buy,12 Weeks,0.41%,Rise by -10.1%,735.04%,Local Extrema Case
2025-03-30,237.01,2025-06-01,263.83,2025-03-23,Buy,9 Weeks,11.32%,Rise by 15.28%,746.36%,Normal Case
2025-06-22,260.19,2025-06-22,260.19,2025-06-15,Buy,0 Weeks,0.0%,Rise by 0%,746.36%,Normal Case
2025-08-24,273.82,2025-08-24,273.82,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,746.36%,Normal Case
2025-10-12,260.2,2025-10-12,260.2,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,746.36%,Normal Case
