Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2021-01-20,7.44,2022-04-08,7.63,316 days,2.550000%,2.550000%,Rise by 1.880000%,2.550000%,
Buy,2022-05-11,7.17,2022-05-11,7.17,0 days,0.00%,0.00%,Rise by 0%,2.550000%,
