Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-06-12,97.14,2020-03-08,166.77,2279 days,2010-11-28/97.07,71.68%,71.68%,Rise by 24.39%,71.68%,
Buy,2020-08-02,171.0,2021-03-14,136.06,159 days,2020-04-26/170.84,-20.43%,-20.43%,Rise by -11.51%,51.25%,
Buy,2021-12-05,154.35,2022-04-17,120.75,94 days,2021-08-22/150.55,-21.77%,-21.77%,Rise by -10.43%,29.48%,
Buy,2023-04-09,108.53,2023-10-08,84.79,129 days,2022-09-11/108.31,-21.87%,-21.87%,Rise by -11.06%,7.60%,
Buy,2024-08-04,98.28,2024-08-04,98.28,0 days,2024-01-14/96.52,0.00%,0.00%,Rise by 0%,7.60%,
