Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return,Signal Open Price
2021-12-01,376.48,2022-08-18,354.52,Buy,186 Days,-4.45,Rise by 5.55%,-5.83%,-5.83%,
2022-03-01,328.2,2022-08-18,354.52,Buy,122 Days,-7.03,Rise by 5.23%,8.02%,2.19%,
2022-05-02,310.42,2022-07-27,324.54,Buy,62 Days,-3.85,Rise by 0.82%,4.55%,6.74%,
2023-06-01,316.4,2023-07-27,354.51,Buy,40 Days,-3.18,Rise by 8.25%,12.04%,18.78%,
2025-04-01,548.45,2025-08-20,720.68,Buy,101 Days,-9.67,Rise by -15.72%,31.4%,50.18%,
