Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
OSCILLATOR DELTA,TSM,Long,Daily,2025-09-04,235.21,2025-09-10,260.44,10.726584754049568,4,85.0,40,20
OSCILLATOR DELTA,TSM,Long,Daily,2025-03-12,177.17,2025-04-03,157.38,-11.170062651690463,16,85.0,40,20
