Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2022-05-22,112.55,2023-08-20,125.06,324 days,11.120000%,11.120000%,Rise by -13.510000%,11.120000%
Buy,2024-08-18,116.31,2024-08-18,116.31,0 days,0.00%,0.00%,Rise by 0%,11.120000%
