Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2015-12-06,31.1195,2016-05-22,32.0114,2015-11-29,Buy,24 Weeks,2.87%,Rise by -11.49%,2.87%,Normal Case,
2015-12-27,30.9488,2016-05-22,32.0114,2015-12-20,Buy,21 Weeks,3.43%,Rise by 13.09%,6.3%,Normal Case,
2016-05-01,31.0342,2016-07-31,35.0,2016-04-24,Buy,13 Weeks,12.78%,Rise by 12.78%,19.08%,Normal Case,
2016-05-08,31.8596,2016-07-31,35.0,2016-05-01,Buy,12 Weeks,9.86%,Rise by 9.86%,28.94%,Normal Case,
2016-05-15,31.4896,2016-07-31,35.0,2016-05-08,Buy,11 Weeks,11.15%,Rise by 11.15%,40.08%,Normal Case,
2016-05-29,32.8368,2016-07-31,35.0,2016-05-15,Buy,9 Weeks,6.59%,Rise by 6.59%,46.67%,Normal Case,
2016-06-19,32.4668,2016-08-21,33.1879,2016-05-29,Buy,9 Weeks,2.22%,Rise by -12.33%,48.89%,Normal Case,
2016-08-21,33.1879,2017-01-22,30.1423,2016-08-14,Buy,22 Weeks,-9.18%,Rise by -14.24%,39.72%,Normal Case,
2017-01-01,30.8159,2017-03-19,32.5617,2016-12-25,Buy,11 Weeks,5.67%,Rise by 6.28%,45.38%,Normal Case,
2017-03-26,32.2581,2017-07-09,31.6414,2017-03-19,Buy,15 Weeks,-1.91%,Rise by 0.5%,43.47%,Normal Case,
2017-04-02,32.4573,2017-07-09,31.6414,2017-03-12,Buy,14 Weeks,-2.51%,Rise by -0.12%,40.95%,Normal Case,
2017-04-09,32.3529,2017-07-09,31.6414,2017-03-26,Buy,13 Weeks,-2.2%,Rise by 0.21%,38.76%,Normal Case,
2017-07-02,31.8691,2017-11-12,33.3776,2017-06-25,Buy,19 Weeks,4.73%,Rise by 8.43%,43.49%,Normal Case,
2017-08-13,31.5465,2017-11-12,33.3776,2017-08-06,Buy,13 Weeks,5.8%,Rise by 9.53%,49.29%,Normal Case,
2017-09-03,32.2201,2017-11-12,33.3776,2017-08-13,Buy,10 Weeks,3.59%,Rise by 7.24%,52.89%,Normal Case,
2017-11-12,33.3776,2018-02-18,34.4023,2017-11-05,Buy,14 Weeks,3.07%,Rise by 10.89%,55.96%,Normal Case,
2017-11-19,33.5579,2018-02-18,34.4023,2017-11-12,Buy,13 Weeks,2.52%,Rise by 10.29%,58.47%,Normal Case,
2018-02-04,34.7343,2018-05-13,33.6812,2018-01-21,Buy,14 Weeks,-3.03%,Rise by 1.07%,55.44%,Normal Case,
2018-03-04,34.1082,2018-05-13,33.6812,2018-02-18,Buy,10 Weeks,-1.25%,Rise by 2.92%,54.19%,Normal Case,
2018-03-18,34.8956,2018-09-09,40.038,2018-02-25,Buy,25 Weeks,14.74%,Rise by 22.1%,68.92%,Normal Case,
2018-04-08,33.3681,2018-09-09,40.038,2018-04-01,Buy,22 Weeks,19.99%,Rise by 27.69%,88.91%,Normal Case,
2018-04-29,35.1044,2018-09-09,40.038,2018-04-22,Buy,19 Weeks,14.05%,Rise by 21.38%,102.97%,Normal Case,
2018-05-13,33.6812,2018-09-09,40.038,2018-02-11,Buy,17 Weeks,18.87%,Rise by 26.51%,121.84%,Local Extrema Case,
2018-05-27,33.852,2018-09-09,40.038,2018-05-20,Buy,15 Weeks,18.27%,Rise by 25.87%,140.11%,Normal Case,
2018-07-01,34.4213,2018-09-09,40.038,2018-06-24,Buy,10 Weeks,16.32%,Rise by 23.79%,156.43%,Normal Case,
2018-08-19,39.9336,2018-10-28,40.4175,2018-08-12,Buy,10 Weeks,1.21%,Rise by 6.7%,157.64%,Normal Case,
2018-09-09,40.038,2018-12-23,39.7818,2018-09-02,Buy,15 Weeks,-0.64%,Rise by 9.55%,157.0%,Normal Case,
2018-09-16,40.759,2018-12-23,39.7818,2018-09-09,Buy,14 Weeks,-2.4%,Rise by 7.61%,154.61%,Normal Case,
2018-10-07,42.6091,2018-12-23,39.7818,2018-09-30,Buy,11 Weeks,-6.64%,Rise by 2.94%,147.97%,Normal Case,
2018-11-04,40.7305,2019-03-17,39.6395,2018-10-28,Buy,19 Weeks,-2.68%,Rise by 1.0%,145.29%,Normal Case,
2018-11-25,40.9298,2019-03-17,39.6395,2018-11-18,Buy,16 Weeks,-3.15%,Rise by 0.51%,142.14%,Normal Case,
2018-12-09,41.6698,2019-03-17,39.6395,2018-12-02,Buy,14 Weeks,-4.87%,Rise by -1.28%,137.27%,Normal Case,
2019-03-17,39.6395,2019-07-21,40.5787,2019-03-10,Buy,18 Weeks,2.37%,Rise by 5.12%,139.64%,Normal Case,
2019-03-31,40.2941,2019-07-21,40.5787,2019-03-24,Buy,16 Weeks,0.71%,Rise by 3.41%,140.34%,Normal Case,
2019-04-28,37.9222,2019-07-21,40.5787,2019-04-21,Buy,12 Weeks,7.01%,Rise by 9.88%,147.35%,Normal Case,
2019-05-05,39.2695,2019-07-21,40.5787,2019-04-28,Buy,11 Weeks,3.33%,Rise by 6.11%,150.68%,Normal Case,
2019-05-12,38.6338,2019-07-21,40.5787,2019-05-05,Buy,10 Weeks,5.03%,Rise by 7.86%,155.72%,Normal Case,
2019-05-19,39.3454,2019-07-21,40.5787,2019-05-12,Buy,9 Weeks,3.13%,Rise by 5.91%,158.85%,Normal Case,
2019-06-02,39.3928,2019-11-17,35.37,2019-05-19,Buy,24 Weeks,-10.21%,Rise by -12.45%,148.64%,Normal Case,
2019-06-09,40.7211,2019-11-17,35.37,2019-06-02,Buy,23 Weeks,-13.14%,Rise by -11.46%,135.5%,Normal Case,
2019-07-14,40.2277,2019-11-17,35.37,2016-01-17,Buy,18 Weeks,-12.08%,Rise by -16.16%,123.42%,Tangent Case,
2019-07-28,40.8824,2019-11-17,35.37,2019-07-21,Buy,16 Weeks,-13.48%,Rise by -14.34%,109.94%,Normal Case,
2019-10-27,34.8861,2020-02-09,36.1006,2019-10-20,Buy,15 Weeks,3.48%,Rise by 10.17%,113.42%,Normal Case,
2019-12-08,36.3283,2020-02-09,36.1006,2019-11-24,Buy,9 Weeks,-0.63%,Rise by -12.72%,112.79%,Normal Case,
2019-12-15,36.3662,2020-05-17,35.8254,2019-12-01,Buy,22 Weeks,-1.49%,Rise by -12.81%,111.31%,Normal Case,
2020-04-05,31.9165,2020-08-16,36.1101,2020-03-15,Buy,19 Weeks,13.14%,Rise by 13.53%,124.45%,Normal Case,
2020-04-26,35.4649,2020-08-16,36.1101,2020-04-19,Buy,16 Weeks,1.82%,Rise by -10.59%,126.27%,Normal Case,
2020-05-03,35.7116,2020-08-16,36.1101,2019-11-17,Buy,15 Weeks,1.12%,Rise by -11.21%,127.38%,Local Extrema Case,
2020-05-17,35.8254,2020-08-16,36.1101,2020-04-26,Buy,13 Weeks,0.79%,Rise by -10.41%,128.18%,Normal Case,
2020-08-02,36.5085,2020-11-08,34.5351,2020-07-26,Buy,14 Weeks,-5.41%,Rise by 12.63%,122.77%,Normal Case,
2020-09-20,34.7533,2020-11-29,37.23,2020-09-06,Buy,10 Weeks,7.13%,Rise by 18.32%,129.9%,Normal Case,
2020-10-04,34.5161,2020-12-27,37.27,2020-09-13,Buy,12 Weeks,7.98%,Rise by 19.13%,137.88%,Normal Case,
2020-10-25,36.2239,2020-12-27,37.27,2020-10-18,Buy,9 Weeks,2.89%,Rise by 13.52%,140.76%,Normal Case,
2021-03-07,34.39,2021-05-23,39.95,2021-02-28,Buy,11 Weeks,16.17%,Rise by 16.75%,156.93%,Normal Case,
2021-03-28,36.25,2021-09-05,46.84,2021-03-21,Buy,23 Weeks,29.21%,Rise by 10.76%,186.14%,Normal Case,
2021-05-16,40.02,2021-09-05,46.84,2021-05-09,Buy,16 Weeks,17.04%,Rise by 21.74%,203.19%,Normal Case,
2021-05-23,39.95,2021-09-05,46.84,2021-05-16,Buy,15 Weeks,17.25%,Rise by 21.95%,220.43%,Normal Case,
2021-06-20,38.81,2021-09-05,46.84,2021-06-13,Buy,11 Weeks,20.69%,Rise by 25.53%,241.12%,Normal Case,
2021-07-11,39.61,2022-01-09,55.72,2021-07-04,Buy,26 Weeks,40.67%,Rise by 50.16%,281.8%,Normal Case,
2021-07-25,41.68,2022-01-09,55.72,2021-07-18,Buy,24 Weeks,33.69%,Rise by 42.71%,315.48%,Normal Case,
2021-08-08,45.07,2022-01-09,55.72,2021-08-01,Buy,22 Weeks,23.63%,Rise by 31.97%,339.11%,Normal Case,
2021-08-22,48.72,2022-01-09,55.72,2021-08-15,Buy,20 Weeks,14.37%,Rise by -12.87%,353.48%,Normal Case,
2021-09-12,45.59,2022-01-09,55.72,2021-09-05,Buy,17 Weeks,22.22%,Rise by 30.47%,375.7%,Normal Case,
2021-09-26,43.94,2022-01-09,55.72,2021-09-19,Buy,15 Weeks,26.81%,Rise by 35.37%,402.51%,Normal Case,
2021-11-21,50.8,2022-05-01,49.07,2021-11-14,Buy,23 Weeks,-3.41%,Rise by 8.6%,399.1%,Normal Case,
2021-11-28,54.0,2022-05-01,49.07,2021-11-21,Buy,22 Weeks,-9.13%,Rise by -10.13%,389.97%,Normal Case,
2021-12-05,54.27,2022-05-01,49.07,2021-11-28,Buy,21 Weeks,-9.58%,Rise by -10.58%,380.39%,Normal Case,
2021-12-26,58.71,2022-05-01,49.07,2021-12-19,Buy,18 Weeks,-16.42%,Rise by -13.51%,363.97%,Normal Case,
2022-01-16,54.95,2022-05-01,49.07,2016-02-21,Buy,15 Weeks,-10.7%,Rise by -11.46%,353.27%,Tangent Case,
2022-01-16,54.95,2022-05-01,49.07,2022-01-09,Buy,15 Weeks,-10.7%,Rise by -11.46%,342.57%,Normal Case,
2022-01-30,54.33,2022-05-01,49.07,2021-10-17,Buy,13 Weeks,-9.68%,Rise by 1.55%,332.89%,Local Extrema Case,
2022-03-13,50.27,2023-01-01,51.24,2022-03-06,Buy,42 Weeks,1.93%,Rise by -12.31%,334.82%,Normal Case,
2022-04-17,53.12,2023-01-01,51.24,2022-04-10,Buy,37 Weeks,-3.54%,Rise by -12.41%,331.28%,Normal Case,
2022-05-08,49.04,2023-01-01,51.24,2022-05-01,Buy,34 Weeks,4.49%,Rise by -10.11%,335.76%,Normal Case,
