Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
FRACTAL TRACK,BTC-USD,Long,Weekly,2024-07-21,68154.5234,2025-08-10,119306.7578,75.05332272633866,274,86.67,15,597
FRACTAL TRACK,BTC-USD,Long,Weekly,2022-05-29,29445.957,2025-08-10,119306.7578,305.17194873306386,834,86.67,15,597
