Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2011-04-03,0.9194,2011-06-05,0.8429,44 days,-8.32%,-8.3206%,Rise by -11.33%,-8.3206%
Buy,2011-06-19,0.8484,2011-08-07,0.7659,34 days,-9.72%,-9.7242%,Rise by -10.21%,-18.0448%
Buy,2011-08-21,0.7941,2011-09-11,0.8743,14 days,10.10%,10.0995%,Rise by 15.83%,-7.9453%
Buy,2017-07-09,0.9601,2017-10-08,0.9782,64 days,1.89%,1.8852%,Rise by 4.08%,-6.0601%
Buy,2018-02-18,0.9220,2018-03-04,0.9415,9 days,2.11%,2.1150%,Rise by 8.79%,-3.9452%
Buy,2020-08-16,0.9097,2020-09-27,0.9267,29 days,1.87%,1.8687%,Rise by 3.56%,-2.0764%
Buy,2022-12-18,0.9276,2023-05-07,0.8852,99 days,-4.57%,-4.5709%,Rise by 1.54%,-6.6473%
Buy,2025-04-27,0.83,2025-04-27,0.83,0 days,0.00%,0.00%,Rise by 0%,-6.65%
