Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-05-14,62.93,2021-09-16,63.28,88 days,0.560000%,0.560000%,Rise by -0.030000%,0.560000%
Buy,2021-09-29,61.4,2022-08-19,47.87,231 days,-22.040000%,-22.040000%,Rise by 5.030000%,-21.480000%
Buy,2022-09-27,41.82,2024-09-11,49.18,510 days,17.600000%,17.600000%,Rise by 19.460000%,-3.880000%
Buy,2024-10-29,47.72,2025-09-22,46.29,233 days,-3.000000%,-3.000000%,Rise by 2.620000%,-6.880000%
