Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-08-28,69.1100,2011-10-30,76.0300,44 days,10.01%,10.0130%,Rise by 10.01%,10.0130%,
Buy,2015-09-13,115.1800,2016-02-14,96.5900,109 days,-16.14%,-16.1400%,Rise by 3.85%,-6.1269%,
Buy,2018-11-04,154.0000,2018-12-23,128.3700,34 days,-16.64%,-16.6429%,Rise by -16.64%,-22.7698%,
Buy,2019-01-06,137.1900,2019-01-20,147.3300,9 days,7.39%,7.3912%,Rise by 15.34%,-15.3786%,
Buy,2020-04-05,104.6200,2020-04-12,123.7200,4 days,18.26%,18.2565%,Rise by 43.55%,2.8780%,
Buy,2022-02-06,198.3800,2022-04-03,207.5700,39 days,4.63%,4.6325%,Rise by 4.63%,7.5105%,
Buy,2022-05-29,187.6400,2022-08-14,200.3600,54 days,6.78%,6.7789%,Rise by 6.78%,14.2894%,
Buy,2022-10-16,166.8100,2022-10-30,183.1600,9 days,9.80%,9.8016%,Rise by 12.73%,24.0910%,
Buy,2025-03-30,200.4500,2025-06-08,211.9000,49 days,5.71%,5.7121%,Rise by 22.84%,29.8031%,
