Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
FRACTAL TRACK,WMT,Long,Daily,2025-08-28,96.11,2025-10-21,106.22,10.519196753719696,38,90.48,21,55
FRACTAL TRACK,WMT,Long,Daily,2025-06-16,94.29,2025-10-21,106.22,12.652455191430684,91,90.48,21,55
