Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2013-06-09,12.4033,2013-06-16,11.325,2012-07-29-2012-12-23,9.8333-10.535,Sell,4 days,8.69%,Fall by -25.14%,8.69%,
2015-12-13,26.16,2016-01-10,24.5633,2012-12-23-2015-11-01,9.3317-31.3033,Sell,19 days,6.1%,Fall by -21.24%,14.8%,
2015-12-27,26.7133,2016-07-03,30.0667,2009-10-11-2015-11-01,3.075-31.3033,Buy,134 days,12.55%,Rise by 13.97%,27.35%,
2016-01-17,24.3433,2016-04-03,30.71,2009-10-11-2015-11-01,3.075-31.3033,Sell,54 days,-26.15%,Fall by 3.03%,1.2%,
2016-02-07,24.8133,2018-02-25,51.01,2012-12-23-2015-11-01,9.3317-31.3033,Buy,534 days,105.58%,Rise by 5.14%,106.77%,
2016-05-15,30.3933,2016-07-17,30.72,2015-11-01-2016-01-24,25.04-29.0867,Sell,44 days,-1.07%,Fall by -3.79%,105.7%,
2018-07-29,46.54,2018-08-26,48.63,2018-02-04-2018-04-22,50.28-55.0267,Sell,19 days,-4.49%,Fall by 21.06%,101.21%,
2018-08-26,48.63,2021-09-19,55.96,2012-12-23-2018-02-04,9.3317-56.6667,Buy,799 days,15.07%,Rise by 19.55%,116.28%,
2018-09-16,41.65,2018-10-07,39.6,2012-12-23-2018-02-04,9.3317-56.6667,Sell,14 days,4.92%,Fall by 13.96%,121.2%,
2018-10-28,39.3,2022-10-02,79.3,2009-10-11-2018-02-04,3.075-56.6667,Buy,1024 days,101.78%,Rise by 5.66%,222.98%,
2019-10-06,48.0,2019-10-06,48.0,2016-10-02-2018-12-16,32.73-33.59,Sell,0 days,-0.0%,Fall by 0%,222.98%,
2019-10-27,45.38,2019-11-17,47.29,2018-12-16-2019-09-01,30.7-52.12,Sell,14 days,-4.21%,Fall by 15.14%,218.77%,
2020-07-12,46.6,2020-08-23,52.86,2019-09-01-2020-03-22,40.85-50.28,Sell,29 days,-13.43%,Fall by 13.2%,205.34%,
2021-05-30,52.84,2021-06-20,55.9,2020-08-23-2020-11-08,50.02-49.11,Sell,14 days,-5.79%,Fall by 2.61%,199.55%,
2021-09-26,57.22,2021-10-03,54.44,2020-12-13-2021-02-28,48.7-53.04,Sell,4 days,4.86%,Fall by -25.46%,204.41%,
2023-04-02,80.77,2023-06-04,83.48,2020-03-22-2022-12-11,34.7-85.88,Buy,44 days,3.36%,Rise by 14.55%,207.76%,
2023-08-13,85.6,2023-09-03,88.57,2022-12-11-2023-03-19,78.03-79.63,Sell,14 days,-3.47%,Fall by -1.61%,204.29%,
2025-07-20,187.74,2025-09-14,188.77,2024-11-17-2025-02-09,141.05-145.8,Sell,39 days,-0.55%,Fall by 3.42%,203.74%,
