Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-11-23,12.2500,2021-12-03,12.6000,8 days,2.86%,2.8571%,Rise by 6.04%,2.8571%
Buy,2022-01-27,12.1000,2022-02-03,12.4500,5 days,2.89%,2.8926%,Rise by 3.06%,5.7497%
Buy,2022-03-16,11.5600,2022-03-17,12.0300,1 days,4.07%,4.0657%,Rise by 8.91%,9.8154%
Buy,2022-05-13,10.8000,2022-06-13,9.9500,21 days,-7.87%,-7.8704%,Rise by 1.85%,1.9451%
Buy,2022-06-15,9.6700,2022-07-22,10.1400,27 days,4.86%,4.8604%,Rise by 2.9%,6.8055%
Buy,2023-06-09,8.7500,2023-10-26,7.5500,99 days,-13.71%,-13.7143%,Rise by 0.46%,-6.9088%
Buy,2023-10-31,7.4500,2023-11-01,7.8500,1 days,5.37%,5.3691%,Rise by 13.15%,-1.5397%
