Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1994-09-30,0.7207,1994-12-31,0.8594,1992-06-30-1994-06-30,0.3203-1.0156,Sell,65 days,-19.25%,Fall by -115.45%,-19.25%
2001-03-31,5.3047,2001-09-30,3.735,1998-09-30-2001-03-31,1.7969-6.4141,Sell,129 days,29.59%,Fall by -36.41%,10.35%
2002-03-31,5.7825,2022-06-30,76.39,1992-06-30-2001-03-31,0.3203-6.4141,Buy,5283 days,1221.05%,Rise by 36.31%,1231.4%
2005-03-31,12.915,2005-09-30,12.525,2001-09-30-2004-12-31,3.365-16.065,Sell,131 days,3.02%,Fall by 18.28%,1234.42%
2005-06-30,12.915,2005-09-30,12.525,1992-06-30-2004-12-31,0.3203-16.065,Sell,66 days,3.02%,Fall by 18.28%,1237.44%
2007-03-31,15.68,2007-06-30,13.12,2001-09-30-2006-12-31,3.365-20.005,Sell,64 days,16.33%,Fall by 33.31%,1253.77%
2009-06-30,6.945,2022-06-30,76.39,1998-09-30-2001-03-31,1.7969-6.4141,Buy,3392 days,999.93%,Rise by 36.31%,2253.69%
2012-09-30,25.355,2013-03-31,28.475,2008-12-31-2012-06-30,3.53-31.0,Sell,129 days,-12.31%,Fall by -88.31%,2241.39%
2017-06-30,58.31,2017-06-30,58.31,2008-12-31-2015-12-31,3.53-64.0,Buy,0 days,0.0%,Rise by 0%,2241.39%
2018-06-30,48.85,2018-09-30,56.84,2016-12-31-2017-06-30,50.84-64.87,Sell,64 days,-16.36%,Fall by -15.66%,2225.03%
2020-03-31,65.74,2020-06-30,73.59,2018-06-30-2019-09-30,47.37-99.72,Sell,65 days,-11.94%,Fall by -14.5%,2213.09%
2020-09-30,85.92,2023-06-30,99.06,2008-12-31-2017-06-30,3.53-64.87,Buy,717 days,15.29%,Rise by -21.41%,2228.39%
2022-06-30,76.39,2022-09-30,84.26,2020-03-31-2021-09-30,50.02-126.32,Sell,66 days,-10.3%,Fall by -8.32%,2218.08%
2022-12-31,99.2,2022-12-31,99.2,2016-12-31-2021-09-30,50.84-126.32,Buy,0 days,0.0%,Rise by 0%,2218.08%
2024-06-30,77.85,2024-09-30,97.49,2022-06-30-2023-06-30,68.39-115.48,Sell,65 days,-25.23%,Fall by 17.05%,2192.85%
2025-09-30,84.6,2025-11-03,80.87,2022-06-30-2025-03-31,68.39-117.46,Sell,24 days,4.41%,Fall by 0.0%,2197.26%
2025-11-03,80.87,2025-11-03,80.87,2016-12-31-2019-09-30,50.84-99.72,Buy,0 days,0.0%,Rise by 0%,2197.26%
