Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2023-05-15,63.59,2023-09-06,49.73,82 days,2023-04-03/62.65,-21.80%,-21.80%,Rise by 0.77%,-21.80%,
Buy,2024-05-22,48.95,2024-05-22,48.95,0 days,2024-03-28/48.8,0.00%,0.00%,Rise by 0%,-21.80%,
