Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,1983-01-31,10.8000,1983-07-31,11.7600,129 days,8.89%,8.8889%,Rise by 10.93%,8.8889%,
Buy,1985-07-31,10.5700,1986-02-28,8.1300,152 days,-23.08%,-23.0842%,Rise by -14.85%,-14.1953%,
Buy,1986-05-31,8.0500,1987-08-31,9.0000,325 days,11.80%,11.8012%,Rise by -11.18%,-2.3941%,
Buy,1993-04-30,6.0500,1994-03-31,6.7740,239 days,11.97%,11.9669%,Rise by -10.74%,9.5729%,
Buy,1998-11-30,4.7260,1999-02-28,5.2720,64 days,11.55%,11.5531%,Rise by 41.07%,21.1260%,
