Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2013-12-31,31.07,2024-12-31,53.33,2870 days,2009-12-31/29.7,71.64%,71.64%,Rise by 24.67%,71.64%,
Buy,2025-11-03,62.93,2025-11-03,62.93,0 days,2024-12-31/53.33,0.00%,0.00%,Rise by 0%,71.64%,
