Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2021-06-06,6.48,2021-09-05,7.2,2021-05-30,Buy,13 Weeks,11.11%,Rise by 11.11%,269.54%,Normal Case
2021-07-25,6.17,2022-01-16,6.98,2021-07-18,Buy,25 Weeks,13.13%,Rise by 16.37%,282.67%,Normal Case
2021-08-22,7.14,2022-01-16,6.98,2021-08-15,Buy,21 Weeks,-2.24%,Rise by -10.36%,280.43%,Normal Case
2021-10-10,6.5,2022-01-16,6.98,2021-10-03,Buy,14 Weeks,7.38%,Rise by 10.46%,287.81%,Normal Case
2021-11-28,6.62,2022-04-03,7.36,2021-11-21,Buy,18 Weeks,11.18%,Rise by 12.08%,298.99%,Normal Case
2021-12-05,6.77,2022-04-03,7.36,2021-11-28,Buy,17 Weeks,8.71%,Rise by 9.6%,307.7%,Normal Case
2021-12-26,7.15,2022-04-03,7.36,2021-12-19,Buy,14 Weeks,2.94%,Rise by 3.78%,310.64%,Normal Case
2022-01-23,6.985,2022-04-03,7.36,2022-01-16,Buy,10 Weeks,5.37%,Rise by 6.23%,316.01%,Normal Case
2022-02-27,7.15,2022-08-21,7.805,2022-02-20,Buy,25 Weeks,9.16%,Rise by 13.15%,325.17%,Normal Case
2022-03-13,7.42,2022-08-21,7.805,2022-03-06,Buy,23 Weeks,5.19%,Rise by 9.03%,330.36%,Normal Case
2022-04-17,7.35,2022-08-21,7.805,2022-04-10,Buy,18 Weeks,6.19%,Rise by 10.07%,336.55%,Normal Case
2022-04-24,7.39,2022-08-21,7.805,2022-04-17,Buy,17 Weeks,5.62%,Rise by 9.47%,342.17%,Normal Case
2022-05-08,7.185,2022-08-21,7.805,2022-05-01,Buy,15 Weeks,8.63%,Rise by 12.6%,350.79%,Normal Case
2022-05-22,7.285,2022-08-21,7.805,2022-05-15,Buy,13 Weeks,7.14%,Rise by 11.05%,357.93%,Normal Case
2022-07-03,7.17,2022-11-20,8.11,2022-06-12,Buy,20 Weeks,13.11%,Rise by 17.71%,371.04%,Normal Case
2022-07-17,7.48,2022-11-20,8.11,2022-07-10,Buy,18 Weeks,8.42%,Rise by 12.83%,379.46%,Normal Case
2022-08-28,7.955,2022-11-20,8.11,2022-08-21,Buy,12 Weeks,1.95%,Rise by 6.1%,381.41%,Normal Case
2022-09-04,7.895,2022-11-20,8.11,2022-08-28,Buy,11 Weeks,2.72%,Rise by 6.9%,384.14%,Normal Case
2022-09-25,7.56,2023-01-08,8.21,2022-06-19,Buy,15 Weeks,8.6%,Rise by 11.64%,392.73%,Local Extrema Case
2022-10-09,7.605,2023-01-08,8.21,2022-09-25,Buy,13 Weeks,7.96%,Rise by 10.98%,400.69%,Normal Case
2022-10-16,7.73,2023-01-08,8.21,2022-10-09,Buy,12 Weeks,6.21%,Rise by 9.18%,406.9%,Normal Case
2022-11-06,7.85,2023-01-08,8.21,2022-10-30,Buy,9 Weeks,4.59%,Rise by 7.52%,411.49%,Normal Case
2022-12-11,8.17,2023-03-05,8.06,2022-12-04,Buy,12 Weeks,-1.35%,Rise by 5.02%,410.14%,Normal Case
2022-12-18,8.22,2023-03-05,8.06,2022-12-11,Buy,11 Weeks,-1.95%,Rise by 4.38%,408.19%,Normal Case
2023-01-01,8.16,2023-03-05,8.06,2022-12-18,Buy,9 Weeks,-1.23%,Rise by 6.37%,406.97%,Normal Case
2023-03-05,8.06,2023-05-07,8.58,2023-02-26,Buy,9 Weeks,6.45%,Rise by 6.45%,413.42%,Normal Case
2023-04-30,8.64,2023-08-13,8.58,2023-04-16,Buy,15 Weeks,-0.69%,Rise by -0.69%,412.72%,Normal Case
2023-08-06,8.405,2023-12-31,7.86,2023-07-30,Buy,21 Weeks,-6.48%,Rise by -10.89%,406.24%,Normal Case
2023-08-13,8.58,2023-12-31,7.86,2023-08-06,Buy,20 Weeks,-8.39%,Rise by -11.6%,397.85%,Normal Case
2023-09-24,7.61,2023-12-31,7.86,2023-09-17,Buy,14 Weeks,3.29%,Rise by 5.78%,401.13%,Normal Case
2023-10-01,7.585,2023-12-31,7.86,2023-09-24,Buy,13 Weeks,3.63%,Rise by 6.13%,404.76%,Normal Case
2024-01-07,7.89,2024-03-10,8.05,2023-12-31,Buy,9 Weeks,2.03%,Rise by 2.03%,406.79%,Normal Case
2024-03-10,8.05,2024-08-04,7.9,2024-03-03,Buy,21 Weeks,-1.86%,Rise by -10.62%,404.92%,Normal Case
2024-06-02,7.4,2024-08-04,7.9,2024-05-26,Buy,9 Weeks,6.76%,Rise by 24.66%,411.68%,Normal Case
2024-07-07,7.78,2024-09-29,8.65,2024-06-30,Buy,12 Weeks,11.18%,Rise by 18.57%,422.86%,Normal Case
2024-07-21,7.86,2024-09-29,8.65,2024-07-14,Buy,10 Weeks,10.05%,Rise by 17.37%,432.91%,Normal Case
2024-07-28,7.79,2024-09-29,8.65,2024-07-21,Buy,9 Weeks,11.04%,Rise by 18.42%,443.95%,Normal Case
2024-08-11,7.89,2024-12-15,9.02,2024-05-19,Buy,18 Weeks,14.32%,Rise by 14.58%,458.28%,Local Extrema Case
2024-08-11,7.89,2024-12-15,9.02,2024-08-04,Buy,18 Weeks,14.32%,Rise by 14.58%,472.6%,Normal Case
2024-08-18,8.18,2024-12-15,9.02,2024-07-28,Buy,17 Weeks,10.27%,Rise by 10.51%,482.87%,Normal Case
2024-09-08,8.81,2024-12-15,9.02,2024-09-01,Buy,14 Weeks,2.38%,Rise by 2.61%,485.25%,Normal Case
2024-10-06,8.88,2024-12-15,9.02,2024-09-29,Buy,10 Weeks,1.58%,Rise by 1.8%,486.83%,Normal Case
2024-12-15,9.02,2025-03-09,8.06,2024-12-08,Buy,12 Weeks,-10.64%,Rise by -1.0%,476.18%,Normal Case
2025-01-05,8.83,2025-03-09,8.06,2024-12-22,Buy,9 Weeks,-8.72%,Rise by 1.13%,467.46%,Normal Case
2025-03-30,8.11,2025-07-06,8.63,2025-03-23,Buy,14 Weeks,6.41%,Rise by 22.07%,473.88%,Normal Case
2025-04-06,8.11,2025-07-06,8.63,2025-03-30,Buy,13 Weeks,6.41%,Rise by 22.07%,480.29%,Normal Case
2025-06-22,8.5,2025-09-21,9.43,2025-06-15,Buy,13 Weeks,10.94%,Rise by 16.47%,491.23%,Normal Case
2025-08-03,8.715,2025-08-03,8.715,2025-07-27,Buy,0 Weeks,0.0%,Rise by 0%,491.23%,Normal Case
2025-08-24,9.42,2025-08-24,9.42,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,491.23%,Normal Case
2025-09-07,9.9,2025-09-07,9.9,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,491.23%,Normal Case
