Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2019-05-05,62.5100,2019-10-06,39.1600,109 days,-37.35%,-37.3540%,Rise by 7.9%,-37.3540%
Buy,2020-03-29,27.6000,2020-06-07,38.6100,49 days,39.89%,39.8913%,Rise by 39.89%,2.5373%
Buy,2022-02-06,37.6800,2022-05-22,19.0700,74 days,-49.39%,-49.3896%,Rise by -10.85%,-46.8523%
Buy,2022-05-29,17.7700,2023-07-09,10.1100,289 days,-43.11%,-43.1064%,Rise by -27.18%,-89.9587%
