Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2023-03-23 - 2023-03-27,2 days,2023-04-04,8.71,2023-04-05,8.7,1 days,0.1%,Fall by 4.82%,36.2%,
Buy,2023-04-14 - 2023-04-20,4 days,2023-04-24,8.75,2023-08-31,7.81,93 days,-10.7%,Rise by 1.6%,25.4%,
Sell,2023-05-22 - 2023-05-31,7 days,2023-06-06,8.72,2023-06-13,8.6,5 days,1.4%,Fall by 6.54%,26.8%,
Buy,2023-06-08 - 2023-06-15,5 days,2023-06-20,8.4,2023-10-24,7.49,90 days,-10.8%,Rise by 0.0%,16.0%,
Buy,2023-06-21 - 2023-06-27,4 days,2023-07-10,8.25,2023-10-27,7.405,79 days,-10.2%,Rise by 1.82%,5.7%,
Buy,2023-07-20 - 2023-07-21,1 days,2023-07-28,8.27,2023-10-27,7.405,65 days,-10.5%,Rise by -4.11%,-4.7%,
Buy,2023-08-23 - 2023-08-25,2 days,2023-08-29,7.95,2023-12-13,8.63,76 days,8.6%,Rise by -0.25%,3.8%,
Buy,2023-09-18 - 2023-09-26,6 days,2023-09-28,7.86,2023-12-13,8.63,54 days,9.8%,Rise by 11.96%,13.6%,
Sell,2023-11-24 - 2023-11-27,1 days,2023-12-01,8.07,2023-12-12,8.3,7 days,-2.9%,Fall by -3.97%,10.8%,
Sell,2023-12-07 - 2023-12-08,1 days,2023-12-18,8.45,2023-12-28,8.79,8 days,-4.0%,Fall by 4.79%,6.7%,
Buy,2024-02-12 - 2024-02-21,7 days,2024-02-26,8.165,2024-09-20,7.145,149 days,-12.5%,Rise by 2.45%,-5.8%,
Buy,2024-04-15 - 2024-04-18,3 days,2024-04-22,7.97,2024-09-20,7.145,109 days,-10.4%,Rise by -1.25%,-16.1%,
Buy,2024-04-26 - 2024-05-02,4 days,2024-05-06,7.9,2024-12-09,8.34,155 days,5.6%,Rise by -0.38%,-10.5%,
Sell,2024-06-05 - 2024-06-07,2 days,2024-06-17,7.43,2024-06-21,7.72,4 days,-3.9%,Fall by 0.67%,-14.4%,
Buy,2024-07-31 - 2024-08-07,5 days,2024-08-09,7.38,2024-11-22,7.76,75 days,5.1%,Rise by 2.3%,-9.3%,
Buy,2024-09-04 - 2024-09-05,1 days,2024-09-13,7.54,2024-11-25,8.05,51 days,6.8%,Rise by 0.13%,-2.5%,
Sell,2024-11-27 - 2024-12-09,8 days,2024-12-16,8.04,2024-12-18,8.285,2 days,-3.0%,Fall by 1.06%,-5.6%,
Sell,2024-12-31 - 2025-01-08,6 days,2025-01-27,8.59,2025-01-29,8.82,2 days,-2.7%,Fall by 7.39%,-8.2%,
Buy,2025-02-24 - 2025-02-25,1 days,2025-03-10,8.06,2025-03-10,8.06,0 days,0.0%,Rise by 1.36%,-8.2%,
Buy,2025-02-25 - 2025-03-18,15 days,2025-03-25,7.95,2025-03-25,7.95,0 days,0.0%,Rise by 1.45%,-8.2%,
Sell,2025-03-28 - 2025-03-31,1 days,2025-04-08,7.715,2025-04-10,8.08,2 days,-4.7%,Fall by 2.53%,-13.0%,
Buy,2025-05-28 - 2025-06-03,4 days,2025-06-05,7.755,2025-10-22,8.16,99 days,5.2%,Rise by 0.58%,-7.8%,
Sell,2025-06-16 - 2025-06-17,1 days,2025-06-23,7.8,2025-06-24,7.67,1 days,1.7%,Fall by 5.0%,-6.1%,
Buy,2025-07-15 - 2025-07-16,1 days,2025-07-24,7.625,2025-10-09,8.05,55 days,5.6%,Rise by 2.3%,-0.5%,
Sell,2025-07-21 - 2025-07-28,5 days,2025-07-31,7.53,2025-08-20,7.8,14 days,-3.6%,Fall by 0.2%,-4.1%,
