Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-03-05,308.68,2021-04-30,337.99,39 days,9.500000%,9.500000%,Rise by 10.800000%,9.500000%
Buy,2021-05-06,331.51,2021-09-13,376.33,91 days,13.520000%,13.520000%,Rise by 11.160000%,23.020000%
Buy,2021-09-22,369.57,2023-08-02,374.39,484 days,1.300000%,1.300000%,Rise by 7.860000%,24.320000%
Buy,2023-09-25,359.61,2024-01-02,402.59,70 days,11.950000%,11.950000%,Rise by 3.230000%,36.270000%
Buy,2024-04-17,425.84,2024-11-15,496.57,151 days,16.610000%,16.610000%,Rise by 13.940000%,52.880000%
Buy,2025-03-03,497.05,2025-08-19,569.28,120 days,14.530000%,14.530000%,Rise by -0.720000%,67.410000%
