Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2019-08-18,147.74,2019-08-25,138.02,2018-12-30-2019-08-04,103.29-161.38,Sell,4 days,6.58%,Fall by 16.32%,6.58%
2019-09-08,136.06,2019-09-15,130.63,2019-03-03-2019-05-26,134.85-135.22,Sell,4 days,3.99%,Fall by 6.51%,10.57%
2019-10-20,115.33,2020-09-27,235.98,2018-12-30-2019-08-04,103.29-161.38,Buy,244 days,104.61%,Rise by 49.64%,115.18%
2019-12-15,147.2,2020-02-02,141.3,2019-03-03-2019-10-06,117.42-135.22,Sell,34 days,4.01%,Fall by 11.99%,119.19%
2020-08-30,279.36,2020-08-30,279.36,2019-08-04-2020-03-22,140.36-145.67,Sell,0 days,-0.0%,Fall by 0%,119.19%
2021-02-28,307.38,2021-03-07,274.98,2020-03-22-2021-02-28,109.18-387.44,Sell,4 days,10.54%,Fall by 12.94%,129.73%
2021-04-18,292.02,2024-06-30,313.79,2020-03-22-2021-02-28,109.18-387.44,Buy,834 days,7.45%,Rise by 58.91%,137.19%
2021-08-08,221.97,2021-08-08,221.97,2020-07-26-2021-05-23,231.56-257.03,Sell,0 days,-0.0%,Fall by 0%,137.19%
2021-10-17,247.4,2021-10-31,289.4,2020-07-26-2021-08-22,218.14-257.03,Sell,9 days,-16.98%,Fall by 18.7%,120.21%
2022-01-02,234.03,2024-07-21,295.09,2021-08-22-2021-11-07,201.678-305.6,Buy,664 days,26.09%,Rise by 68.98%,146.3%
2022-01-23,195.53,2022-01-30,172.98,2021-08-22-2021-11-07,201.678-305.6,Sell,4 days,11.53%,Fall by 16.3%,157.83%
2022-09-18,100.34,2022-09-18,100.34,2019-03-03-2022-05-15,106.951-135.22,Sell,0 days,-0.0%,Fall by 0%,157.83%
2023-08-27,137.22,2023-08-27,137.22,2020-01-12-2022-11-06,84.63-150.35,Sell,0 days,-0.0%,Fall by 0%,157.83%
2024-06-02,296.78,2024-08-04,330.85,2023-07-23-2023-08-20,139.665-170.77,Sell,44 days,-11.48%,Fall by -52.12%,146.35%
2025-01-12,459.53,2025-01-12,459.53,2021-11-07-2022-11-06,84.63-285.0,Sell,0 days,-0.0%,Fall by 0%,146.35%
2025-03-23,599.94,2025-03-30,561.16,2021-02-28-2022-05-15,106.951-295.34,Sell,4 days,6.46%,Fall by -11.76%,152.82%
2025-08-17,732.81,2025-08-17,732.81,2022-11-06-2025-06-29,69.285-785.0,Buy,0 days,0.0%,Rise by 0%,152.82%
