Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
SIGMASHELL,MCY.NZ,Long,Daily,2025-04-01,5.67,2025-07-15,6.185,9.082892416225745,75,75.0,16,96
SIGMASHELL,MCY.NZ,Long,Daily,2025-01-03,5.76,2025-07-15,6.185,7.37847222222222,137,75.0,16,96
SIGMASHELL,MCY.NZ,Long,Daily,2024-09-02,6.3,2025-07-15,6.185,-1.825396825396829,226,75.0,16,96
