Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2021-12-02,48.29,2022-03-11,76.4,Buy,71 Days,-5.56,Rise by 14.1%,58.21%,58.21%
2023-11-01,74.75,2024-01-31,70.92,Buy,65 Days,-3.94,Rise by -13.36%,-5.12%,53.09%
2023-12-04,68.47,2024-01-31,70.92,Buy,42 Days,-3.35,Rise by 1.3%,3.58%,56.67%
2025-03-03,73.32,2025-06-26,73.59,Buy,83 Days,-3.01,Rise by -0.71%,0.37%,57.03%
2025-05-01,64.52,2025-05-01,64.52,Buy,0 Days,-6.29,Rise by 0%,0.0%,57.03%
