Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2022-07-20,14.42,2024-02-01,23.14,401 days,2022-06-07/14.17,60.47%,60.47%,Rise by 21.36%,60.47%
Buy,2024-05-08,23.25,2025-08-12,37.47,329 days,2024-02-23/23.21,61.16%,61.16%,Rise by 8.13%,121.63%
