Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2012-12-31,7.1,2013-06-30,11.97,129 days,2012-11-30/6.15,68.59%,68.59%,Rise by 105.63%,68.59%,
Buy,2013-07-31,12.72,2017-05-31,8.56,1000 days,2013-06-30/11.97,-32.70%,-32.70%,Rise by 17.06%,35.89%,
Buy,2019-03-31,8.45,2021-03-31,13.75,522 days,2018-10-31/7.75,62.72%,62.72%,Rise by 50.41%,98.61%,
Buy,2021-04-30,15.05,2022-04-30,11.47,260 days,2021-03-31/13.75,-23.79%,-23.79%,Rise by -15.08%,74.82%,
Buy,2022-07-31,14.7,2024-05-31,24.22,479 days,2021-07-31/14.28,64.76%,64.76%,Rise by 32.59%,139.58%,
Buy,2024-06-30,24.89,2024-06-30,24.89,0 days,2024-05-31/24.22,0.00%,0.00%,Rise by 0%,139.58%,
