Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2020-02-27,102984.0,2020-03-02,106625.0,Sell,1 days,Fall by 29.520000%,-3.54
2020-06-03,93002.0,2020-06-10,94686.0,Buy,4 days,Rise by 13.550000%,1.81
2020-08-03,102830.0,2020-08-06,104126.0,Sell,2 days,Fall by 3.150000%,-1.26
2020-08-13,100461.0,2020-08-18,102065.0,Sell,2 days,Fall by 6.850000%,-1.6
2020-11-09,103913.0,2020-11-19,106517.0,Buy,7 days,Rise by 20.370000%,2.51
2020-11-25,110133.0,2020-12-07,113625.0,Buy,7 days,Rise by 13.570000%,3.17
2020-12-03,112919.0,2020-12-16,117947.0,Buy,8 days,Rise by 10.770000%,4.45
2021-02-19,118748.0,2021-02-23,115227.0,Sell,1 days,Fall by 5.630000%,2.97
2021-02-26,110035.0,2021-03-04,112690.0,Sell,3 days,Fall by -1.840000%,-2.41
2021-07-01,125666.0,2021-07-13,128168.0,Sell,7 days,Fall by 1.010000%,-1.99
2021-07-16,125960.0,2021-08-04,121801.0,Sell,12 days,Fall by 7.400000%,3.3
2021-07-19,124395.0,2021-08-06,122810.0,Sell,13 days,Fall by 6.230000%,1.27
2021-08-05,121633.0,2021-08-18,116643.0,Sell,8 days,Fall by 10.510000%,4.1
2021-08-11,122056.0,2021-08-18,116643.0,Sell,4 days,Fall by 10.820000%,4.43
2021-08-17,117904.0,2021-08-24,120211.0,Sell,4 days,Fall by 7.680000%,-1.96
2022-02-21,111725.0,2022-03-02,115174.0,Sell,6 days,Fall by 2.480000%,-3.09
2022-03-17,113076.0,2022-03-24,119053.0,Buy,4 days,Rise by 7.510000%,5.29
2022-04-25,110685.0,2022-05-05,105304.0,Sell,7 days,Fall by 6.840000%,4.86
2022-05-02,106639.0,2022-05-11,104397.0,Sell,6 days,Fall by 8.030000%,2.1
2022-06-07,110070.0,2022-06-14,102063.0,Sell,4 days,Fall by 10.890000%,7.27
2022-08-04,105892.0,2022-08-11,109718.0,Buy,4 days,Rise by 7.480000%,3.61
2022-10-18,115743.0,2023-06-01,110565.0,Buy,161 days,Rise by -2.810000%,-4.47
2022-11-18,108880.0,2022-11-24,111831.0,Sell,3 days,Fall by 5.560000%,-2.71
2022-11-28,108782.0,2022-11-30,112486.0,Sell,1 days,Fall by 5.480000%,-3.4
2023-01-03,104166.0,2023-01-05,107518.0,Sell,1 days,Fall by 5.990000%,-3.22
2023-01-10,110912.0,2023-01-23,111709.0,Buy,8 days,Rise by 2.960000%,0.72
2023-01-18,112452.0,2023-06-01,110565.0,Buy,95 days,Rise by -10.250000%,-1.68
2023-03-02,103326.0,2023-03-08,106540.0,Sell,3 days,Fall by 5.230000%,-3.11
2023-03-10,103618.0,2023-03-22,100221.0,Sell,7 days,Fall by 1.760000%,3.28
2023-04-12,106890.0,2023-05-17,109460.0,Buy,24 days,Rise by 12.660000%,2.4
2023-05-10,107448.0,2023-05-17,109460.0,Buy,4 days,Rise by 12.070000%,1.87
2023-06-07,115488.0,2023-06-14,119069.0,Buy,4 days,Rise by 6.120000%,3.1
2023-09-13,118176.0,2023-11-13,120376.0,Buy,42 days,Rise by -0.950000%,1.86
2023-11-03,118160.0,2023-11-13,120376.0,Buy,5 days,Rise by 8.410000%,1.88
2023-11-06,118487.0,2023-11-16,124576.0,Buy,7 days,Rise by 8.120000%,5.14
2024-02-16,128726.0,2024-02-26,129609.0,Buy,5 days,Rise by 0.310000%,0.69
2024-02-20,129916.0,2024-08-15,134153.0,Buy,126 days,Rise by -0.610000%,3.26
2024-02-22,130241.0,2024-08-15,134153.0,Buy,124 days,Rise by -0.860000%,3.0
2024-03-11,126124.0,2024-03-20,129125.0,Sell,6 days,Fall by 1.550000%,-2.38
2024-03-15,126742.0,2024-04-09,129890.0,Sell,16 days,Fall by 2.030000%,-2.48
2024-03-26,126863.0,2024-04-09,129890.0,Sell,9 days,Fall by 2.120000%,-2.39
2024-04-11,127396.0,2024-04-18,124196.0,Sell,4 days,Fall by 6.480000%,2.51
2024-04-17,124171.0,2024-04-29,127352.0,Sell,7 days,Fall by 4.050000%,-2.56
2024-08-05,125270.0,2024-08-08,128661.0,Sell,2 days,Fall by -4.230000%,-2.71
2024-08-12,131116.0,2024-08-19,135778.0,Buy,4 days,Rise by 4.750000%,3.56
2024-09-19,133123.0,2024-10-02,133515.0,Sell,8 days,Fall by 2.370000%,-0.29
2025-02-17,128869.0,2025-03-20,131955.0,Buy,22 days,Rise by 3.320000%,2.39
2025-03-14,128957.0,2025-03-21,132345.0,Buy,4 days,Rise by 8.650000%,2.63
2025-07-11,136187.0,2025-07-18,133382.0,Sell,4 days,Fall by 2.980000%,2.06
2025-10-23,145721.0,2025-10-30,148780.0,Buy,4 days,Rise by 2.620000%,2.1
