Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2014-05-31,28.47,2021-08-31,48.6,1891 days,2013-01-31/27.15,70.71%,70.71%,Rise by 17.56%,70.71%,
Buy,2021-09-30,48.69,2023-02-28,38.8,368 days,2021-08-31/48.6,-20.31%,-20.31%,Rise by -10.15%,50.39%,
Buy,2023-07-31,44.76,2023-07-31,44.76,0 days,2022-11-30/44.24,0.00%,0.00%,Rise by 0%,50.39%,
