Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2016-05-01,103.26,2017-01-29,109.3,2016-04-24,Buy,39 Weeks,5.85%,Rise by -10.5%,5.85%,Normal Case
2016-05-08,105.54,2017-01-29,109.3,2016-05-01,Buy,38 Weeks,3.56%,Rise by -10.54%,9.41%,Normal Case
2016-08-21,96.39,2017-01-29,109.3,2016-08-14,Buy,23 Weeks,13.39%,Rise by 19.93%,22.81%,Normal Case
2016-08-28,95.21,2017-01-29,109.3,2015-11-08,Buy,22 Weeks,14.8%,Rise by 21.42%,37.6%,Tangent Case
2016-11-06,92.45,2017-01-29,109.3,2016-10-23,Buy,12 Weeks,18.23%,Rise by 25.04%,55.83%,Normal Case
2016-11-13,97.68,2017-01-29,109.3,2016-10-30,Buy,11 Weeks,11.9%,Rise by 18.35%,67.73%,Normal Case
2017-01-01,104.22,2017-05-14,109.69,2016-12-18,Buy,19 Weeks,5.25%,Rise by 10.92%,72.97%,Normal Case
2017-01-08,108.98,2017-05-14,109.69,2016-12-25,Buy,18 Weeks,0.65%,Rise by 6.07%,73.63%,Normal Case
2017-01-15,108.06,2017-05-14,109.69,2017-01-08,Buy,17 Weeks,1.51%,Rise by 6.98%,75.13%,Normal Case
2017-03-26,112.14,2017-08-20,100.7,2017-03-19,Buy,21 Weeks,-10.2%,Rise by -1.94%,64.93%,Normal Case
2017-04-02,113.39,2017-08-20,100.7,2017-03-26,Buy,20 Weeks,-11.19%,Rise by -3.02%,53.74%,Normal Case
2017-04-23,114.44,2017-08-20,100.7,2017-04-16,Buy,17 Weeks,-12.01%,Rise by -3.91%,41.74%,Normal Case
2017-07-02,106.25,2017-11-26,102.64,2017-06-25,Buy,21 Weeks,-3.4%,Rise by 5.85%,38.34%,Normal Case
2017-07-16,105.09,2017-11-26,102.64,2017-07-09,Buy,19 Weeks,-2.33%,Rise by 7.02%,36.01%,Normal Case
2017-08-20,100.7,2017-11-26,102.64,2017-08-13,Buy,14 Weeks,1.93%,Rise by 11.69%,37.93%,Normal Case
2017-11-12,104.78,2018-01-21,110.59,2017-11-05,Buy,10 Weeks,5.54%,Rise by 7.34%,43.48%,Normal Case
2017-11-19,103.44,2018-01-21,110.59,2017-11-12,Buy,9 Weeks,6.91%,Rise by 8.73%,50.39%,Normal Case
2018-06-24,106.34,2018-08-26,111.93,2018-06-17,Buy,9 Weeks,5.26%,Rise by 11.81%,55.65%,Normal Case
2018-08-19,112.48,2018-11-25,112.08,2018-07-29,Buy,14 Weeks,-0.36%,Rise by 5.71%,55.29%,Normal Case
2018-10-07,114.78,2019-03-17,114.96,2018-09-30,Buy,23 Weeks,0.16%,Rise by 0.41%,55.45%,Normal Case
2018-10-14,112.61,2019-03-17,114.96,2018-09-23,Buy,22 Weeks,2.09%,Rise by 2.34%,57.53%,Normal Case
2018-10-28,113.19,2019-03-17,114.96,2018-06-03,Buy,20 Weeks,1.56%,Rise by 1.82%,59.1%,Local Extrema Case
2018-10-28,113.19,2019-03-17,114.96,2018-10-14,Buy,20 Weeks,1.56%,Rise by 1.82%,60.66%,Normal Case
2018-11-04,115.18,2019-03-17,114.96,2018-10-28,Buy,19 Weeks,-0.19%,Rise by 0.06%,60.47%,Normal Case
2018-11-18,116.19,2019-03-17,114.96,2018-11-11,Buy,17 Weeks,-1.06%,Rise by -0.81%,59.41%,Normal Case
2019-03-10,113.81,2019-05-19,135.04,2019-03-03,Buy,10 Weeks,18.65%,Rise by 22.94%,78.07%,Normal Case
2019-03-17,114.96,2019-05-19,135.04,2019-03-10,Buy,9 Weeks,17.47%,Rise by 26.03%,95.53%,Normal Case
2019-04-14,130.06,2019-07-07,142.45,2019-04-07,Buy,12 Weeks,9.53%,Rise by 11.39%,105.06%,Normal Case
2019-04-28,139.92,2019-07-07,142.45,2019-04-21,Buy,10 Weeks,1.81%,Rise by 3.54%,106.87%,Normal Case
2019-05-05,134.33,2019-07-07,142.45,2019-04-28,Buy,9 Weeks,6.04%,Rise by 7.85%,112.91%,Normal Case
2019-05-26,132.79,2019-07-28,144.65,2019-05-12,Buy,9 Weeks,8.93%,Rise by 9.1%,121.84%,Normal Case
2019-06-02,132.04,2019-08-18,135.2,2019-02-03,Buy,11 Weeks,2.39%,Rise by 14.8%,124.24%,Local Extrema Case
2019-06-02,132.04,2019-08-18,135.2,2019-05-19,Buy,11 Weeks,2.39%,Rise by 14.8%,126.63%,Normal Case
2019-06-09,138.04,2019-08-18,135.2,2019-03-31,Buy,10 Weeks,-2.06%,Rise by 9.81%,124.57%,Local Extrema Case
2019-06-09,138.04,2019-08-18,135.2,2019-06-02,Buy,10 Weeks,-2.06%,Rise by 9.81%,122.52%,Normal Case
2019-07-28,144.65,2019-12-15,146.38,2019-07-21,Buy,20 Weeks,1.2%,Rise by -10.16%,123.71%,Normal Case
2019-08-18,135.2,2019-12-15,146.38,2019-08-11,Buy,17 Weeks,8.27%,Rise by 12.12%,131.98%,Normal Case
2019-10-27,130.9,2020-05-17,109.05,2019-10-20,Buy,29 Weeks,-16.69%,Rise by -10.12%,115.29%,Normal Case
2019-12-08,147.66,2020-05-17,109.05,2019-11-24,Buy,23 Weeks,-26.15%,Rise by -20.32%,89.14%,Normal Case
2020-03-29,96.4,2020-06-21,114.35,2020-03-22,Buy,12 Weeks,18.62%,Rise by 29.48%,107.76%,Normal Case
2020-04-05,93.88,2020-06-21,114.35,2020-03-15,Buy,11 Weeks,21.8%,Rise by 32.96%,129.57%,Normal Case
2020-05-17,109.05,2020-09-20,128.63,2020-05-10,Buy,18 Weeks,17.96%,Rise by 24.29%,147.52%,Normal Case
2020-09-06,131.99,2020-12-27,173.73,2020-08-30,Buy,16 Weeks,31.62%,Rise by 37.27%,179.14%,Normal Case
2020-09-13,131.75,2020-12-27,173.73,2015-12-27,Buy,15 Weeks,31.86%,Rise by 37.52%,211.01%,Tangent Case
2020-09-13,131.75,2020-12-27,173.73,2020-09-06,Buy,15 Weeks,31.86%,Rise by 37.52%,242.87%,Normal Case
2020-12-27,173.73,2021-03-28,185.92,2020-12-20,Buy,13 Weeks,7.02%,Rise by 13.49%,249.89%,Normal Case
2021-03-07,189.99,2021-08-01,176.02,2021-02-28,Buy,21 Weeks,-7.35%,Rise by -3.09%,242.54%,Normal Case
2021-06-20,172.42,2021-08-29,180.14,2021-05-30,Buy,10 Weeks,4.48%,Rise by 6.79%,247.01%,Normal Case
2021-07-25,176.14,2021-09-26,176.0,2021-07-11,Buy,9 Weeks,-0.08%,Rise by 4.53%,246.93%,Normal Case
2021-08-22,175.12,2022-01-23,137.38,2021-08-08,Buy,22 Weeks,-21.55%,Rise by -12.06%,225.38%,Normal Case
2021-09-12,184.12,2022-01-23,137.38,2021-09-05,Buy,19 Weeks,-25.39%,Rise by -13.3%,200.0%,Normal Case
2021-09-19,183.47,2022-01-23,137.38,2021-09-12,Buy,18 Weeks,-25.12%,Rise by -12.99%,174.88%,Normal Case
2021-12-12,152.71,2022-09-04,111.2,2021-11-28,Buy,38 Weeks,-27.18%,Rise by -13.73%,147.69%,Normal Case
2022-02-20,151.36,2022-09-04,111.2,2021-12-05,Buy,28 Weeks,-26.53%,Rise by -12.88%,121.16%,Local Extrema Case
2022-02-20,151.36,2022-09-04,111.2,2022-02-13,Buy,28 Weeks,-26.53%,Rise by -12.88%,94.63%,Normal Case
2022-02-27,149.53,2022-09-04,111.2,2022-02-06,Buy,27 Weeks,-25.63%,Rise by -12.75%,68.99%,Normal Case
2022-04-17,130.47,2022-09-04,111.2,2022-04-10,Buy,20 Weeks,-14.77%,Rise by -16.71%,54.22%,Normal Case
2022-05-22,102.42,2022-09-04,111.2,2022-05-15,Buy,15 Weeks,8.57%,Rise by 18.7%,62.8%,Normal Case
2022-08-28,114.07,2023-02-26,100.3,2022-08-14,Buy,26 Weeks,-12.07%,Rise by -17.2%,50.73%,Normal Case
2022-09-25,99.5,2023-02-26,100.3,2022-07-17,Buy,22 Weeks,0.8%,Rise by -11.55%,51.53%,Local Extrema Case
2023-01-08,93.92,2023-05-28,88.29,2023-01-01,Buy,20 Weeks,-5.99%,Rise by 9.14%,45.53%,Normal Case
2023-01-22,103.48,2023-05-28,88.29,2023-01-15,Buy,18 Weeks,-14.68%,Rise by -0.95%,30.86%,Normal Case
2023-03-05,101.14,2023-05-28,88.29,2022-11-13,Buy,12 Weeks,-12.71%,Rise by 1.34%,18.15%,Local Extrema Case
2023-05-07,100.52,2023-08-27,83.36,2023-04-30,Buy,16 Weeks,-17.07%,Rise by -12.36%,1.08%,Normal Case
2023-07-16,88.62,2023-11-05,85.07,2023-07-09,Buy,16 Weeks,-4.01%,Rise by -10.48%,-2.93%,Normal Case
2023-08-06,86.3,2023-11-05,85.07,2023-07-30,Buy,13 Weeks,-1.43%,Rise by 11.31%,-4.35%,Normal Case
2023-08-13,89.02,2023-11-05,85.07,2023-08-06,Buy,12 Weeks,-4.44%,Rise by -10.89%,-8.79%,Normal Case
2023-09-10,81.58,2023-12-10,92.82,2016-02-21,Buy,13 Weeks,13.78%,Rise by 17.75%,4.99%,Tangent Case
2023-09-24,81.25,2023-12-10,92.82,2023-09-17,Buy,11 Weeks,14.24%,Rise by 18.23%,19.23%,Normal Case
2023-10-15,84.35,2024-03-03,111.95,2023-10-01,Buy,20 Weeks,32.72%,Rise by 45.06%,51.95%,Normal Case
2023-10-29,79.33,2024-03-03,111.95,2023-10-08,Buy,18 Weeks,41.12%,Rise by 54.24%,93.07%,Normal Case
2024-01-21,93.06,2024-04-14,114.01,2024-01-14,Buy,12 Weeks,22.51%,Rise by 31.49%,115.58%,Normal Case
2024-02-18,111.6,2024-10-20,97.28,2024-02-11,Buy,35 Weeks,-12.83%,Rise by -10.42%,102.75%,Normal Case
2024-03-10,110.32,2024-10-20,97.28,2024-03-03,Buy,32 Weeks,-11.82%,Rise by -11.18%,90.93%,Normal Case
2024-04-07,118.38,2024-10-20,97.28,2024-03-24,Buy,28 Weeks,-17.82%,Rise by -14.04%,73.11%,Normal Case
2024-06-02,103.91,2024-10-20,97.28,2024-05-26,Buy,20 Weeks,-6.38%,Rise by -13.45%,66.73%,Normal Case
2024-10-06,95.15,2024-12-22,112.03,2024-09-29,Buy,11 Weeks,17.74%,Rise by 23.46%,84.47%,Normal Case
2024-10-27,95.03,2025-02-23,108.66,2024-10-20,Buy,17 Weeks,14.34%,Rise by 19.75%,98.81%,Normal Case
2024-11-10,99.02,2025-02-23,108.66,2024-11-03,Buy,15 Weeks,9.74%,Rise by 14.93%,108.54%,Normal Case
2024-11-24,115.65,2025-02-23,108.66,2024-11-17,Buy,13 Weeks,-6.04%,Rise by -1.6%,102.5%,Normal Case
2025-02-23,108.66,2025-06-01,113.04,2025-02-16,Buy,14 Weeks,4.03%,Rise by -21.88%,106.53%,Normal Case
2025-03-02,113.8,2025-06-01,113.04,2025-02-23,Buy,13 Weeks,-0.67%,Rise by -25.47%,105.86%,Normal Case
2025-03-16,98.64,2025-06-01,113.04,2024-10-13,Buy,11 Weeks,14.6%,Rise by 25.71%,120.46%,Local Extrema Case
2025-04-27,90.28,2025-07-20,121.42,2025-04-20,Buy,12 Weeks,34.49%,Rise by 37.35%,154.95%,Normal Case
2025-05-25,109.72,2025-05-25,109.72,2025-05-18,Buy,0 Weeks,0.0%,Rise by 0%,154.95%,Normal Case
2025-06-29,122.34,2025-06-29,122.34,2025-06-15,Buy,0 Weeks,0.0%,Rise by 0%,154.95%,Normal Case
