Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return,Signal Open Price
2021-02-01,7.4,2021-10-08,7.9,Buy,179 Days,-5.52,Rise by 2.43%,6.76%,6.76%,
2022-02-01,7.175,2022-04-28,7.81,Buy,62 Days,-4.83,Rise by 2.44%,8.85%,15.61%,
2023-11-01,7.45,2024-01-04,8.4,Buy,46 Days,-4.55,Rise by 5.64%,12.75%,28.36%,
2024-05-01,7.78,2024-12-02,8.05,Buy,153 Days,-4.89,Rise by -0.64%,3.47%,31.83%,
2025-04-02,7.925,2025-06-23,7.8,Buy,58 Days,-3.58,Rise by 2.08%,-1.58%,30.25%,
2025-05-01,7.59,2025-06-23,7.8,Buy,37 Days,-3.78,Rise by 6.26%,2.77%,33.02%,
2025-08-01,7.5,2025-10-07,7.91,Buy,47 Days,-4.62,Rise by 2.27%,5.47%,38.49%,
