Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2002-06-30,3.51,2004-12-31,5.64,654 days,2001-12-31/3.5052,60.40%,60.40%,Rise by 51.38%,60.40%,
Buy,2005-03-31,5.72,2024-12-31,9.5,5153 days,2004-12-31/5.6365,65.95%,65.95%,Rise by 19.38%,126.35%,
