Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2001-03-31,2.55,2003-05-31,4.1,564 days,2000-06-30/2.51,60.90%,60.90%,Rise by 43.6%,60.90%,
Buy,2003-06-30,4.45,2006-12-31,7.33,914 days,2003-05-31/4.0953,64.75%,64.75%,Rise by 52.48%,125.66%,
Buy,2007-01-31,7.59,2008-11-30,5.94,477 days,2006-12-31/7.3274,-21.69%,-21.69%,Rise by 7.31%,103.96%,
Buy,2010-03-31,5.64,2016-02-29,4.48,1543 days,2009-07-31/5.5484,-20.52%,-20.52%,Rise by -11.41%,83.44%,
Buy,2016-07-31,5.4,2020-12-31,8.91,1153 days,2016-05-31/5.39,65.00%,65.00%,Rise by -13.7%,148.44%,
Buy,2023-06-30,8.1,2023-06-30,8.1,0 days,2022-08-31/7.88,0.00%,0.00%,Rise by 0%,148.44%,
