Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2009-12-31,11.44,2014-12-31,22.38,1304 days,2006-12-31/10.8756,95.63%,95.63%,Rise by 222.64%,95.63%,
Buy,2015-12-31,22.75,2017-12-31,39.65,521 days,2014-12-31/22.38,74.29%,74.29%,Rise by 428.84%,169.92%,
Buy,2019-12-31,58.1,2020-12-31,109.04,262 days,2017-12-31/39.65,87.68%,87.68%,Rise by 417.09%,257.59%,
Buy,2021-12-31,120.31,2022-12-31,74.49,260 days,2020-12-31/109.04,-38.08%,-38.08%,Rise by 149.71%,219.51%,
Buy,2024-12-31,197.49,2024-12-31,197.49,0 days,2021-12-31/120.31,0.00%,0.00%,Rise by 0%,219.51%,
