Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-01-21,6.97,2021-01-21,6.97,2020-11-04-2021-01-08,5.26-7.6,Buy,0 days,0.0%,Rise by 0%,0.0%,
2021-02-25,6.0,2021-03-02,6.225,2020-11-04-2021-01-08,5.26-7.6,Sell,3 days,-3.75%,Fall by 0.4%,-3.75%,
2021-03-31,6.5,2021-04-06,6.25,2021-01-08-2021-02-26,6.05-7.24,Sell,4 days,3.85%,Fall by -0.32%,0.1%,
2021-05-17,6.51,2021-05-17,6.51,2021-02-26-2021-05-04,5.79-7.15,Buy,0 days,0.0%,Rise by 0%,0.1%,
2021-06-03,6.84,2021-06-09,6.52,2021-05-04-2021-05-19,6.595-6.915,Sell,4 days,4.68%,Fall by 0.61%,4.77%,
2021-07-13,6.6,2021-07-22,6.84,2021-05-04-2021-06-18,6.37-6.915,Sell,7 days,-3.64%,Fall by 2.92%,1.14%,
2021-09-06,6.66,2024-03-14,6.85,2021-06-18-2021-08-25,6.25-7.0,Buy,658 days,2.85%,Rise by 1.17%,3.99%,
2021-09-29,6.36,2021-10-01,6.51,2021-06-18-2021-08-25,6.25-7.0,Sell,2 days,-2.36%,Fall by 11.21%,1.63%,
2021-11-19,5.78,2021-11-24,5.95,2021-02-26-2021-05-04,5.79-7.15,Sell,3 days,-2.94%,Fall by -0.34%,-1.31%,
2021-12-10,6.05,2021-12-10,6.05,2021-05-04-2021-11-22,5.83-6.915,Sell,0 days,-0.0%,Fall by 0%,-1.31%,
2022-01-28,5.55,2022-02-02,5.61,2021-11-22-2022-01-07,5.7-6.36,Sell,3 days,-1.08%,Fall by 0.89%,-2.39%,
2022-02-17,5.9,2022-02-17,5.9,2021-01-08-2022-02-01,5.695-7.24,Sell,0 days,-0.0%,Fall by 0%,-2.39%,
2022-03-02,5.84,2022-03-09,5.56,2022-01-07-2022-02-01,5.695-6.15,Sell,5 days,4.79%,Fall by -1.44%,2.4%,
2022-04-14,5.9,2022-04-21,5.95,2022-02-23-2022-03-16,5.76-6.0,Sell,5 days,-0.85%,Fall by 5.21%,1.56%,
2022-04-21,5.95,2022-04-21,5.95,2022-02-01-2022-04-07,5.45-6.27,Buy,0 days,0.0%,Rise by 0%,1.56%,
2022-06-14,5.36,2022-06-16,5.5,2022-02-01-2022-04-07,5.45-6.27,Sell,2 days,-2.61%,Fall by -5.45%,-1.05%,
2022-07-05,5.68,2022-08-03,6.3,2022-04-07-2022-06-14,5.49-6.1,Sell,21 days,-10.92%,Fall by 7.94%,-11.97%,
2022-09-02,6.01,2022-09-02,6.01,2022-06-14-2022-08-12,5.2-6.695,Buy,0 days,0.0%,Rise by 0%,-11.97%,
2022-09-28,5.59,2022-10-07,5.39,2021-11-22-2022-08-12,5.7-6.695,Sell,7 days,3.58%,Fall by 2.69%,-8.39%,
2022-10-04,5.445,2022-10-10,5.22,2022-02-01-2022-08-12,5.45-6.695,Sell,4 days,4.13%,Fall by -0.48%,-4.26%,
2022-10-10,5.22,2022-10-14,5.25,2022-06-14-2022-08-12,5.2-6.695,Sell,4 days,-0.57%,Fall by 0.1%,-4.83%,
2022-11-07,5.65,2022-11-07,5.65,2021-08-25-2022-10-19,5.2-6.8,Sell,0 days,-0.0%,Fall by 0%,-4.83%,
2022-12-22,5.52,2022-12-23,5.64,2022-10-31-2022-11-30,5.5-5.56,Sell,1 days,-2.17%,Fall by -7.98%,-7.01%,
2023-03-27,5.98,2024-01-12,6.64,2022-10-19-2023-03-06,5.06-6.55,Buy,209 days,11.04%,Rise by 3.77%,4.03%,
2023-04-11,6.27,2023-04-24,6.26,2023-03-06-2023-03-23,6.02-6.41,Sell,9 days,0.16%,Fall by 0.8%,4.19%,
2023-06-16,6.365,2023-06-16,6.365,2023-03-23-2023-06-06,5.8-6.72,Buy,0 days,0.0%,Rise by 0%,4.19%,
2023-06-29,6.5,2023-06-29,6.5,2022-06-14-2023-06-06,5.2-6.72,Buy,0 days,0.0%,Rise by 0%,4.19%,
2023-10-19,6.045,2023-10-19,6.045,2023-06-06-2023-09-15,6.15-6.64,Sell,0 days,-0.0%,Fall by 0%,4.19%,
2023-10-27,5.755,2023-11-01,5.675,2023-03-23-2023-06-06,5.8-6.72,Sell,3 days,1.39%,Fall by -12.95%,5.58%,
2023-10-30,5.73,2023-12-08,6.32,2021-11-22-2023-06-06,5.7-6.72,Sell,29 days,-10.3%,Fall by -1.42%,-4.72%,
2023-11-13,5.91,2023-11-23,6.1,2023-08-16-2023-10-30,5.85-6.51,Sell,8 days,-3.21%,Fall by -5.08%,-7.93%,
