Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2015-08-31,2.77,2015-09-30,2.515,2013-05-31-2015-01-31,2.25-3.4327,Sell,22 days,9.21%,Fall by -17.69%,9.21%
2018-06-30,3.37,2018-06-30,3.37,2015-10-31-2017-08-31,2.38-3.6,Buy,0 days,0.0%,Rise by 0%,9.21%
2020-02-29,4.785,2020-03-31,4.22,2018-04-30-2020-02-29,3.08-5.62,Sell,21 days,11.81%,Fall by -31.52%,21.01%
2021-02-28,6.05,2021-04-30,6.94,2020-03-31-2021-01-31,3.595-7.6,Sell,44 days,-14.71%,Fall by 11.6%,6.3%
2021-05-31,6.555,2021-10-31,6.135,2018-04-30-2021-01-31,3.08-7.6,Sell,109 days,6.41%,Fall by 10.35%,12.71%
2022-03-31,5.95,2022-03-31,5.95,2018-04-30-2021-01-31,3.08-7.6,Buy,0 days,0.0%,Rise by 0%,12.71%
2022-08-31,5.8,2022-08-31,5.8,2020-03-31-2021-01-31,3.595-7.6,Buy,0 days,0.0%,Rise by 0%,12.71%
2022-12-31,5.56,2023-11-30,6.23,2018-04-30-2020-02-29,3.08-5.62,Buy,238 days,12.05%,Rise by -10.11%,24.76%
2023-11-30,6.23,2023-12-31,6.6,2021-01-31-2022-10-31,5.82-6.48,Sell,21 days,-5.94%,Fall by 5.3%,18.82%
2023-12-31,6.6,2025-02-28,5.92,2022-10-31-2023-06-30,5.06-6.72,Buy,304 days,-10.3%,Rise by 9.46%,8.52%
2024-11-30,6.62,2024-11-30,6.62,2022-10-31-2024-03-31,5.06-7.25,Buy,0 days,0.0%,Rise by 0%,8.52%
