Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2015-05-03,2.9087,2015-05-03,2.9087,2014-02-02-2015-02-01,1.8702-3.4327,Buy,0 days,0.0%,Rise by 0%,0.0%
2015-05-10,2.774,2015-06-21,2.635,2014-02-02-2015-02-01,1.8702-3.4327,Sell,29 days,5.01%,Fall by -0.19%,5.01%
2016-01-10,2.78,2016-01-24,2.62,2015-02-01-2015-10-11,2.57-3.2019,Sell,9 days,5.76%,Fall by -8.78%,10.77%
2016-10-23,2.96,2016-10-23,2.96,2015-10-11-2016-09-11,2.38-3.34,Buy,0 days,0.0%,Rise by 0%,10.77%
2017-10-01,3.39,2017-10-01,3.39,2015-10-11-2017-08-27,2.38-3.6,Buy,0 days,0.0%,Rise by 0%,10.77%
2017-12-17,3.48,2017-12-17,3.48,2014-02-02-2017-08-27,1.8702-3.6,Buy,0 days,0.0%,Rise by 0%,10.77%
2018-04-22,3.13,2018-09-16,3.28,2014-02-02-2017-08-27,1.8702-3.6,Sell,104 days,-4.79%,Fall by -55.34%,5.97%
2018-07-29,3.36,2018-07-29,3.36,2017-08-27-2018-04-29,3.17-3.47,Sell,0 days,-0.0%,Fall by 0%,5.97%
2019-01-27,3.57,2019-06-16,4.06,2018-06-24-2018-09-16,3.38-3.315,Sell,99 days,-13.73%,Fall by -14.78%,-7.75%
2020-03-01,4.785,2020-03-15,4.42,2018-04-29-2020-02-23,3.08-5.62,Sell,9 days,7.63%,Fall by -4.07%,-0.12%
2020-06-21,4.82,2020-06-28,4.6,2019-10-20-2020-03-22,4.295-5.35,Sell,4 days,4.56%,Fall by -3.04%,4.44%
2020-06-28,4.6,2021-01-03,6.53,2015-10-11-2020-02-23,2.38-5.62,Buy,134 days,41.96%,Rise by 6.28%,46.4%
2020-07-26,4.69,2021-01-03,6.53,2018-04-29-2020-02-23,3.08-5.62,Buy,114 days,39.23%,Rise by 6.28%,85.63%
2020-10-11,5.36,2020-10-11,5.36,2014-02-02-2020-02-23,1.8702-5.62,Buy,0 days,0.0%,Rise by 0%,85.63%
2021-02-21,6.4,2021-02-28,6.05,2020-03-22-2021-01-10,3.595-7.6,Sell,4 days,5.47%,Fall by -4.13%,91.1%
2021-02-28,6.05,2021-04-18,6.79,2015-10-11-2021-01-10,2.38-7.6,Sell,34 days,-12.23%,Fall by 7.22%,78.87%
2021-03-14,6.0,2021-03-14,6.0,2018-04-29-2021-01-10,3.08-7.6,Buy,0 days,0.0%,Rise by 0%,78.87%
2021-06-06,6.83,2021-06-06,6.83,2015-10-11-2021-01-10,2.38-7.6,Buy,0 days,0.0%,Rise by 0%,78.87%
2021-12-12,6.05,2021-12-12,6.05,2020-03-22-2021-01-10,3.595-7.6,Buy,0 days,0.0%,Rise by 0%,78.87%
2022-05-15,5.65,2022-05-15,5.65,2021-01-10-2022-02-06,5.94-6.48,Sell,0 days,-0.0%,Fall by 0%,78.87%
2022-09-18,6.03,2022-09-18,6.03,2021-01-10-2022-06-19,5.7-6.48,Sell,0 days,-0.0%,Fall by 0%,78.87%
2023-04-16,6.25,2023-07-02,6.5,2022-08-14-2022-10-23,5.37-6.345,Sell,54 days,-4.0%,Fall by 10.0%,74.87%
2023-10-01,6.1,2024-04-28,6.4,2022-10-23-2023-06-11,5.06-6.72,Buy,149 days,4.92%,Rise by 10.39%,79.79%
2024-05-19,6.445,2024-05-19,6.445,2023-11-05-2024-03-10,5.665-7.25,Buy,0 days,0.0%,Rise by 0%,79.79%
2024-12-15,5.72,2025-01-05,5.76,2022-10-23-2024-03-10,5.06-7.25,Sell,14 days,-0.7%,Fall by 3.47%,79.09%
2025-01-05,5.76,2025-01-05,5.76,2024-03-10-2024-09-29,6.345-6.8,Sell,0 days,-0.0%,Fall by 0%,79.09%
2025-03-23,5.56,2025-03-23,5.56,2024-03-10-2024-12-22,6.165-6.8,Sell,0 days,-0.0%,Fall by 0%,79.09%
2025-06-29,6.1,2025-06-29,6.1,2021-01-10-2025-03-23,5.74-6.48,Sell,0 days,-0.0%,Fall by 0%,79.09%
