Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2020-01-10 - 2020-01-14,2 days,2020-01-23,12.06,2020-01-28,11.7375,3 days,2.7%,Fall by 14.12%,2.7%,
Sell,2020-02-13 - 2020-02-20,5 days,2020-02-25,13.07,2020-02-26,13.515,1 days,-3.4%,Fall by 20.75%,-0.7%,
Buy,2020-02-27 - 2020-03-03,3 days,2020-03-10,11.665,2020-03-12,10.3575,2 days,-11.2%,Rise by -11.23%,-11.9%,
Buy,2020-03-06 - 2020-03-16,6 days,2020-03-20,9.475,2020-03-24,10.185,2 days,7.5%,Rise by 21.19%,-4.4%,
Sell,2020-04-07 - 2020-04-09,2 days,2020-04-21,10.7975,2020-04-23,9.8025,2 days,9.2%,Fall by 10.6%,4.8%,
Sell,2020-06-04 - 2020-06-05,1 days,2020-06-10,10.5775,2020-06-12,10.385,2 days,1.8%,Fall by 4.92%,6.6%,
Sell,2020-07-10 - 2020-07-15,3 days,2020-07-23,12.4925,2020-07-24,12.345,1 days,1.2%,Fall by 6.14%,7.8%,
Sell,2020-08-18 - 2020-08-19,1 days,2020-08-24,12.985,2020-08-28,13.32,4 days,-2.6%,Fall by 9.7%,5.2%,
Sell,2020-08-28 - 2020-09-02,3 days,2020-09-09,11.9725,2020-09-11,11.84,2 days,1.1%,Fall by 0.67%,6.3%,
Buy,2020-09-10 - 2020-09-17,5 days,2020-09-28,12.0925,2020-10-08,12.8575,8 days,6.3%,Rise by 14.2%,12.6%,
Sell,2020-10-09 - 2020-10-12,1 days,2020-10-15,12.5225,2020-10-23,12.3525,6 days,1.4%,Fall by -22.16%,14.0%,
Sell,2020-11-16 - 2020-11-17,1 days,2020-11-20,13.245,2020-11-25,13.16,3 days,0.6%,Fall by -15.5%,14.6%,
Sell,2020-12-17 - 2020-12-18,1 days,2020-12-31,15.23,2021-01-05,15.79,3 days,-3.7%,Fall by -0.44%,10.9%,
Sell,2021-02-09 - 2021-02-16,5 days,2021-02-23,18.12,2021-02-24,18.79,1 days,-3.7%,Fall by 0.22%,7.2%,
Sell,2021-02-19 - 2021-02-25,4 days,2021-03-03,19.0075,2021-03-08,18.965,3 days,0.2%,Fall by 4.88%,7.5%,
Buy,2021-04-22 - 2021-04-23,1 days,2021-04-29,18.3125,2021-05-12,16.4575,9 days,-10.1%,Rise by -5.45%,-2.7%,
Buy,2021-05-12 - 2021-05-19,5 days,2021-05-21,16.79,2021-09-20,14.915,86 days,-11.2%,Rise by -0.8%,-13.8%,
Buy,2021-06-15 - 2021-06-18,3 days,2021-06-29,16.5525,2021-09-21,14.8475,60 days,-10.3%,Rise by -3.46%,-24.1%,
Buy,2021-07-26 - 2021-07-27,1 days,2021-08-05,15.6125,2021-09-27,16.4225,37 days,5.2%,Rise by 4.63%,-18.9%,
Sell,2021-08-27 - 2021-08-30,1 days,2021-09-03,16.125,2021-09-15,15.415,8 days,4.4%,Fall by -9.46%,-14.5%,
Buy,2021-09-15 - 2021-09-20,3 days,2021-09-22,15.0625,2021-09-27,16.4225,3 days,9.0%,Rise by 24.48%,-5.5%,
Sell,2021-10-21 - 2021-10-25,2 days,2021-10-28,17.65,2021-11-01,18.6,2 days,-5.4%,Fall by 8.16%,-10.9%,
Sell,2021-10-25 - 2021-11-03,7 days,2021-11-08,18.4125,2021-11-10,18.31,2 days,0.6%,Fall by 10.75%,-10.3%,
Buy,2022-01-20 - 2022-01-27,5 days,2022-01-31,17.0475,2022-02-04,18.2425,4 days,7.0%,Rise by 9.66%,-3.3%,
Sell,2022-03-22 - 2022-03-29,5 days,2022-04-01,16.6925,2022-04-08,16.2175,5 days,2.8%,Fall by 10.8%,-0.5%,
Buy,2022-06-14 - 2022-07-01,13 days,2022-07-06,13.9275,2022-08-11,15.885,26 days,14.1%,Rise by 18.13%,13.6%,
Buy,2022-07-13 - 2022-07-14,1 days,2022-07-27,14.3675,2022-08-04,15.2375,6 days,6.1%,Rise by 14.51%,19.6%,
Sell,2022-08-05 - 2022-08-08,1 days,2022-08-18,15.9875,2022-08-23,15.4975,3 days,3.1%,Fall by 0.39%,22.7%,
Sell,2022-09-09 - 2022-09-12,1 days,2022-09-19,17.205,2022-09-20,16.8475,1 days,2.1%,Fall by -6.87%,24.8%,
Sell,2022-10-31 - 2022-11-04,4 days,2022-11-14,18.4275,2022-11-15,19.0625,1 days,-3.4%,Fall by 5.93%,21.3%,
Sell,2023-02-09 - 2023-02-14,3 days,2023-02-23,21.515,2023-03-02,22.165,5 days,-3.0%,Fall by 11.24%,18.3%,
Sell,2023-02-14 - 2023-03-06,14 days,2023-03-10,20.0725,2023-03-14,19.995,2 days,0.4%,Fall by 11.06%,18.7%,
Buy,2023-03-13 - 2023-03-15,2 days,2023-03-20,19.6575,2023-04-14,20.8,19 days,5.8%,Rise by 7.77%,24.5%,
Sell,2023-04-18 - 2023-04-19,1 days,2023-04-24,20.2325,2023-04-28,19.4625,4 days,3.8%,Fall by -1.29%,28.3%,
Sell,2023-06-06 - 2023-06-07,1 days,2023-06-12,19.2475,2023-06-14,19.945,2 days,-3.6%,Fall by -6.47%,24.7%,
Sell,2023-07-06 - 2023-07-07,1 days,2023-07-17,20.95,2023-07-18,21.5675,1 days,-2.9%,Fall by -7.7%,21.7%,
Sell,2023-08-14 - 2023-08-22,6 days,2023-08-30,22.5625,2023-09-01,23.1325,2 days,-2.5%,Fall by 10.03%,19.2%,
Sell,2023-09-08 - 2023-09-11,1 days,2023-09-14,23.175,2023-09-20,22.6675,4 days,2.2%,Fall by 10.58%,21.4%,
Buy,2023-09-26 - 2023-10-02,4 days,2023-10-06,22.4175,2023-10-20,20.0475,10 days,-10.6%,Rise by -10.35%,10.8%,
Buy,2023-11-03 - 2023-11-16,9 days,2023-11-22,20.1625,2024-01-05,21.98,32 days,9.0%,Rise by 4.1%,19.8%,
Buy,2023-11-16 - 2023-11-29,9 days,2023-12-01,19.535,2024-01-03,21.6575,23 days,10.9%,Rise by 42.13%,30.7%,
Sell,2024-01-23 - 2024-02-02,8 days,2024-02-07,23.61,2024-02-09,24.515,2 days,-3.8%,Fall by -13.77%,26.9%,
Sell,2024-03-01 - 2024-03-04,1 days,2024-03-11,26.9325,2024-03-15,26.86,4 days,0.3%,Fall by 0.32%,27.1%,
Sell,2024-05-21 - 2024-05-28,5 days,2024-05-31,31.43,2024-06-04,31.175,2 days,0.8%,Fall by 4.76%,28.0%,
Buy,2024-07-26 - 2024-08-05,6 days,2024-08-07,28.1925,2024-08-15,30.065,6 days,6.6%,Rise by 14.29%,34.6%,
Sell,2024-08-21 - 2024-08-30,7 days,2024-09-05,31.515,2024-09-09,31.055,2 days,1.5%,Fall by -37.86%,36.1%,
Sell,2024-10-04 - 2024-10-07,1 days,2024-10-17,37.3575,2024-10-18,37.2025,1 days,0.4%,Fall by -16.3%,36.5%,
Sell,2024-11-20 - 2024-11-25,3 days,2024-12-04,46.4925,2024-12-11,45.195,5 days,2.8%,Fall by 10.11%,39.3%,
Sell,2025-02-05 - 2025-02-06,1 days,2025-02-21,54.6825,2025-02-26,51.665,3 days,5.5%,Fall by 22.12%,44.8%,
Sell,2025-05-16 - 2025-05-29,9 days,2025-06-10,51.2625,2025-06-11,51.1275,1 days,0.3%,Fall by -17.36%,45.0%,
Buy,2025-06-13 - 2025-06-23,6 days,2025-06-25,52.26,2025-06-30,55.41,3 days,6.0%,Rise by 29.41%,51.1%,
Sell,2025-07-14 - 2025-07-16,2 days,2025-07-22,62.25,2025-07-24,64.7,2 days,-3.9%,Fall by 3.36%,47.1%,
Buy,2025-08-19 - 2025-08-20,1 days,2025-08-28,62.78,2025-09-26,66.12,21 days,5.3%,Rise by 15.67%,52.5%,
Sell,2025-09-30 - 2025-10-03,3 days,2025-10-14,69.36,2025-10-20,66.94,4 days,3.5%,Fall by -1.44%,55.9%,
