Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2020-05-10,40.3533,2020-09-13,46.24,2020-05-03,Buy,18 Weeks,14.59%,Rise by 55.76%,14.59%,Normal Case,
2020-05-17,41.0733,2020-09-13,46.24,2020-05-10,Buy,17 Weeks,12.58%,Rise by 53.03%,27.17%,Normal Case,
2020-06-14,42.8667,2020-09-13,46.24,2020-06-07,Buy,13 Weeks,7.87%,Rise by 46.63%,35.04%,Normal Case,
2020-09-13,46.24,2020-12-13,58.04,2020-09-06,Buy,13 Weeks,25.52%,Rise by 35.93%,60.56%,Normal Case,
2020-09-20,49.6467,2020-12-13,58.04,2020-09-13,Buy,12 Weeks,16.91%,Rise by 26.6%,77.46%,Normal Case,
2020-09-27,49.36,2020-12-13,58.04,2020-09-20,Buy,11 Weeks,17.59%,Rise by 27.34%,95.05%,Normal Case,
2020-10-25,51.0533,2021-01-10,55.3,2020-10-18,Buy,11 Weeks,8.32%,Rise by 23.11%,103.36%,Normal Case,
2020-12-27,62.8533,2021-03-28,62.9533,2020-12-20,Buy,13 Weeks,0.16%,Rise by -19.6%,103.52%,Normal Case,
2021-02-07,55.6933,2021-04-18,60.84,2021-01-17,Buy,10 Weeks,9.24%,Rise by 15.72%,112.76%,Normal Case,
2021-02-28,56.4667,2021-07-25,58.5133,2021-02-21,Buy,21 Weeks,3.62%,Rise by 15.23%,116.39%,Normal Case,
2021-03-07,59.04,2021-07-25,58.5133,2021-02-28,Buy,20 Weeks,-0.89%,Rise by 10.21%,115.5%,Normal Case,
2021-03-28,62.9533,2021-07-25,58.5133,2021-03-21,Buy,17 Weeks,-7.05%,Rise by -12.65%,108.44%,Normal Case,
2021-06-06,58.5133,2021-11-28,50.74,2021-05-30,Buy,25 Weeks,-13.28%,Rise by -13.93%,95.16%,Normal Case,
2021-06-20,59.5067,2021-11-28,50.74,2021-06-13,Buy,23 Weeks,-14.73%,Rise by -10.89%,80.43%,Normal Case,
2021-08-22,54.2733,2021-11-28,50.74,2021-08-15,Buy,14 Weeks,-6.51%,Rise by -10.33%,73.92%,Normal Case,
2021-09-12,52.94,2021-11-28,50.74,2021-09-05,Buy,11 Weeks,-4.16%,Rise by 8.71%,69.76%,Normal Case,
2021-10-03,50.14,2022-01-23,55.0267,2020-04-12,Buy,16 Weeks,9.75%,Rise by 14.79%,79.51%,Tangent Case,
2021-10-03,50.14,2022-01-23,55.0267,2021-09-26,Buy,16 Weeks,9.75%,Rise by 14.79%,89.25%,Normal Case,
2021-12-05,51.32,2022-03-27,61.4,2021-11-28,Buy,16 Weeks,19.64%,Rise by 28.27%,108.9%,Normal Case,
2021-12-26,57.5133,2022-03-27,61.4,2021-12-19,Buy,13 Weeks,6.76%,Rise by 14.45%,115.65%,Normal Case,
2022-01-16,55.74,2022-03-27,61.4,2022-01-09,Buy,10 Weeks,10.15%,Rise by 18.1%,125.81%,Normal Case,
2022-02-06,56.8867,2022-05-08,60.3533,2022-01-16,Buy,13 Weeks,6.09%,Rise by 15.72%,131.9%,Normal Case,
2022-02-13,57.14,2022-05-08,60.3533,2022-02-06,Buy,12 Weeks,5.62%,Rise by 15.2%,137.52%,Normal Case,
2022-02-27,59.2133,2022-05-08,60.3533,2022-02-20,Buy,10 Weeks,1.93%,Rise by 11.17%,139.45%,Normal Case,
2022-03-13,60.2,2022-09-11,63.61,2022-03-06,Buy,26 Weeks,5.66%,Rise by -12.16%,145.11%,Normal Case,
2022-04-10,64.26,2022-09-11,63.61,2022-04-03,Buy,22 Weeks,-1.01%,Rise by -12.89%,144.1%,Normal Case,
2022-04-17,65.8267,2022-09-11,63.61,2022-04-10,Buy,21 Weeks,-3.37%,Rise by -10.65%,140.74%,Normal Case,
2022-04-24,63.8267,2022-09-11,63.61,2022-04-17,Buy,20 Weeks,-0.34%,Rise by -12.29%,140.4%,Normal Case,
2022-05-01,60.7667,2022-09-11,63.61,2022-01-30,Buy,19 Weeks,4.68%,Rise by -12.98%,145.08%,Local Extrema Case,
2022-05-22,61.44,2022-09-11,63.61,2022-05-15,Buy,16 Weeks,3.53%,Rise by -10.47%,148.61%,Normal Case,
2022-05-29,61.4,2022-09-11,63.61,2022-03-20,Buy,15 Weeks,3.6%,Rise by -10.0%,152.21%,Local Extrema Case,
2022-05-29,61.4,2022-09-11,63.61,2022-05-08,Buy,15 Weeks,3.6%,Rise by -10.0%,155.81%,Normal Case,
2022-07-17,55.26,2022-10-09,53.01,2022-07-10,Buy,12 Weeks,-4.07%,Rise by 18.01%,151.73%,Normal Case,
2022-08-28,63.73,2022-12-18,56.13,2022-08-21,Buy,16 Weeks,-11.93%,Rise by -14.91%,139.81%,Normal Case,
2022-09-11,63.61,2022-12-18,56.13,2022-09-04,Buy,14 Weeks,-11.76%,Rise by -2.5%,128.05%,Normal Case,
2022-09-18,65.21,2022-12-18,56.13,2022-09-11,Buy,13 Weeks,-13.92%,Rise by -11.26%,114.13%,Normal Case,
2022-09-25,64.01,2022-12-18,56.13,2022-06-26,Buy,12 Weeks,-12.31%,Rise by -3.11%,101.81%,Local Extrema Case,
2022-09-25,64.01,2022-12-18,56.13,2022-09-18,Buy,12 Weeks,-12.31%,Rise by -3.11%,89.5%,Normal Case,
2022-11-06,57.87,2023-02-12,56.94,2022-10-30,Buy,14 Weeks,-1.61%,Rise by 3.73%,87.9%,Normal Case,
2023-02-19,58.5,2023-04-23,58.82,2023-02-12,Buy,9 Weeks,0.55%,Rise by 9.32%,88.44%,Normal Case,
2023-02-26,60.18,2023-06-04,63.2,2023-02-19,Buy,14 Weeks,5.02%,Rise by 6.26%,93.46%,Normal Case,
2023-03-05,59.71,2023-06-04,63.2,2023-02-26,Buy,13 Weeks,5.84%,Rise by 7.1%,99.31%,Normal Case,
2023-03-12,59.29,2023-06-04,63.2,2023-03-05,Buy,12 Weeks,6.59%,Rise by 7.86%,105.9%,Normal Case,
